POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
5890;Pedra do Indaiá;MG;Estadual;1;525.0;515.8;551.4;471.0;320.0;476.64
5891;Tucuruí;PA;Estadual;213;484.74;458.21;446.33;455.1;538.78;476.63
5892;Livramento;PB;Estadual;14;449.5;471.04;477.12;439.73;545.71;476.62
5893;Ourolândia;BA;Estadual;9;489.94;452.21;431.71;429.19;580.0;476.61
5894;São Joaquim da Barra;SP;Municipal;1;531.0;496.0;436.3;499.5;420.0;476.56
5895;Itajuípe;BA;Estadual;9;500.68;485.99;420.41;460.1;515.56;476.55
5896;Choró;CE;Estadual;41;484.1;474.54;448.12;470.56;505.37;476.54
5897;Ubatuba;SP;Estadual;27;500.65;461.79;460.24;462.18;497.78;476.53
5898;São Desidério;BA;Municipal;7;479.76;469.81;456.89;498.94;477.14;476.51
5899;Francinópolis;PI;Estadual;18;469.08;448.71;421.16;450.17;593.33;476.49
5900;Cáceres;MT;Estadual;126;476.86;460.84;452.17;458.72;533.81;476.48
5901;São Gonçalo do Pará;MG;Estadual;4;513.62;474.25;441.58;497.72;455.0;476.44
5902;Santo Antônio do Itambé;MG;Estadual;1;560.2;511.4;466.5;404.0;440.0;476.42
5903;Campos Verdes;GO;Estadual;11;490.59;457.0;469.39;486.85;478.18;476.4
5904;Ipanguaçu;RN;Estadual;18;482.43;471.82;463.2;461.2;503.33;476.4
5905;Bom Jardim de Goiás;GO;Estadual;17;479.78;457.42;460.3;467.91;516.47;476.38
5906;São Lourenço do Piauí;PI;Estadual;13;469.4;472.58;457.82;480.5;501.54;476.37
5907;São José de Caiana;PB;Estadual;3;524.03;489.63;396.53;485.0;486.67;476.37
5908;Curimatá;PI;Estadual;25;477.06;448.78;446.76;478.66;530.4;476.33
5909;Santo Antônio do Paraíso;PR;Estadual;1;485.2;422.0;425.5;408.9;640.0;476.32
5910;Maraã;AM;Estadual;16;462.49;487.78;437.78;458.56;535.0;476.32
5911;Paim Filho;RS;Estadual;17;481.19;489.56;452.26;483.25;475.29;476.31
5912;Guadalupe;PI;Estadual;24;472.59;457.82;443.92;473.02;534.17;476.3
5913;Tomazina;PR;Estadual;9;494.28;476.58;441.8;468.76;500.0;476.28
5914;Boa Viagem;CE;Estadual;281;481.21;468.44;444.36;469.7;517.72;476.28
5915;Anastácio;MS;Estadual;34;476.41;458.42;434.75;459.48;552.35;476.28
5916;Itaporanga;PB;Estadual;61;478.74;452.6;445.46;458.3;546.23;476.26
5917;Itapecuru Mirim;MA;Privada;5;479.52;425.44;441.22;438.96;596.0;476.23
5918;Jaborandi;SP;Estadual;4;481.38;453.2;460.4;466.12;520.0;476.22
5919;Grossos;RN;Estadual;25;479.82;460.52;438.0;465.8;536.8;476.19
5920;São Sebastião do Anta;MG;Estadual;2;541.0;501.5;435.1;433.25;470.0;476.17
5921;Roca Sales;RS;Estadual;7;497.2;476.44;442.0;442.36;522.86;476.17
5922;Chapada Gaúcha;MG;Estadual;7;487.29;474.81;480.7;497.91;440.0;476.14
5923;Capitão Andrade;MG;Estadual;4;468.32;472.25;465.85;484.3;490.0;476.14
5924;Tupanatinga;PE;Estadual;12;488.13;477.99;455.32;440.78;518.33;476.11
5925;Batayporã;MS;Estadual;11;484.28;471.73;460.03;462.69;501.82;476.11
5926;Ribeirão do Sul;SP;Estadual;8;482.79;483.4;462.88;513.85;437.5;476.08
5927;Ipuaçu;SC;Estadual;4;485.95;496.28;457.32;465.78;475.0;476.06
5928;Honório Serpa;PR;Estadual;6;483.13;463.03;432.93;437.88;563.33;476.06
5929;Colônia do Gurguéia;PI;Estadual;12;500.6;456.08;460.48;483.02;480.0;476.04
5930;Jundiá;AL;Estadual;10;469.69;467.62;427.61;449.29;566.0;476.04
5931;Jardim de Piranhas;RN;Estadual;22;485.31;460.22;441.3;466.94;526.36;476.03
5932;Moraújo;CE;Estadual;64;474.6;452.56;455.98;462.3;534.69;476.03
5933;Flores;PE;Estadual;41;488.11;470.6;463.26;483.06;475.12;476.03
5934;Tanquinho;BA;Estadual;6;513.8;447.4;409.95;468.95;540.0;476.02
5935;Barras;PI;Estadual;135;472.71;460.48;452.97;452.76;541.19;476.02
5936;Dom Expedito Lopes;PI;Estadual;15;477.77;455.26;436.91;451.43;558.67;476.01
5937;Urucânia;MG;Estadual;13;486.18;461.04;439.32;433.38;560.0;475.98
5938;Piritiba;BA;Estadual;21;486.56;469.81;448.54;445.31;529.52;475.95
5939;Campo Grande do Piauí;PI;Estadual;14;485.42;464.71;442.76;456.44;530.0;475.86
5940;Mangueirinha;PR;Estadual;31;500.67;482.86;452.75;476.98;465.81;475.81
5941;Santo Estêvão;BA;Estadual;117;485.91;463.71;446.73;457.06;525.64;475.81
5942;Campos Lindos;TO;Estadual;9;468.78;505.57;455.9;457.63;491.11;475.8
5943;Ipameri;GO;Estadual;36;486.03;468.54;446.48;452.4;525.56;475.8
5944;Iraí;RS;Estadual;9;499.02;481.44;455.24;447.63;495.56;475.78
5945;Catuti;MG;Estadual;8;495.3;489.28;468.0;458.82;467.5;475.78
5946;Quipapá;PE;Estadual;41;486.94;460.45;457.3;465.72;508.29;475.74
5947;Vitória da Conquista;BA;Municipal;1;432.0;429.6;448.3;488.8;580.0;475.74
5948;Maurilândia;GO;Estadual;10;514.78;475.41;478.5;449.94;460.0;475.73
5949;Cristino Castro;PI;Estadual;15;463.76;434.89;463.47;471.13;545.33;475.71
5950;Atalaia;AL;Privada;17;462.06;437.07;461.85;459.94;557.65;475.71
5951;Loanda;PR;Estadual;10;488.02;480.99;452.6;472.88;484.0;475.7
5952;Almino Afonso;RN;Estadual;7;504.4;459.49;426.89;450.41;537.14;475.67
5953;Araguaçu;TO;Estadual;12;486.33;460.85;452.56;485.24;493.33;475.66
5954;Euclides da Cunha;BA;Estadual;46;481.11;467.15;462.0;455.01;513.04;475.66
5955;Ipirá;BA;Estadual;73;480.66;443.55;446.56;466.67;540.82;475.65
5956;São José do Barreiro;SP;Estadual;2;499.6;501.35;395.35;471.8;510.0;475.62
5957;São Geraldo do Baixio;MG;Estadual;2;531.25;473.35;447.2;426.2;500.0;475.6
5958;América Dourada;BA;Estadual;20;468.24;463.98;446.18;464.56;535.0;475.59
5959;Oriximiná;PA;Estadual;103;475.36;456.07;451.97;449.04;545.44;475.58
5960;São João de Pirabas;PA;Estadual;34;478.9;463.96;449.18;442.3;543.53;475.57
5961;Siriri;SE;Estadual;12;487.9;485.29;454.54;449.86;500.0;475.52
5962;Angicos;RN;Estadual;49;483.89;438.22;445.99;441.23;568.16;475.5
5963;Itapetinga;BA;Estadual;67;496.65;464.76;450.02;460.24;505.67;475.47
5964;São José dos Ramos;PB;Estadual;2;493.3;448.2;430.65;345.05;660.0;475.44
5965;Acorizal;MT;Estadual;8;493.59;467.01;451.62;452.5;512.5;475.44
5966;São Manoel do Paraná;PR;Estadual;5;459.68;451.18;436.9;501.36;528.0;475.42
5967;Jurema;PE;Estadual;6;475.42;502.57;434.22;381.55;583.33;475.42
5968;Nova Colinas;MA;Estadual;18;471.22;464.01;423.71;464.84;553.33;475.42
5969;Antas;BA;Estadual;35;499.47;458.15;434.9;465.06;519.43;475.4
5970;Antonina;PR;Estadual;21;489.49;495.02;449.17;466.2;477.14;475.4
5971;Morros;MA;Estadual;14;484.37;467.71;446.34;432.8;545.71;475.39
5972;Fortuna de Minas;MG;Estadual;3;515.4;464.27;436.2;507.6;453.33;475.36
5973;Datas;MG;Estadual;15;464.29;447.09;445.03;489.58;530.67;475.33
5974;Itatim;BA;Estadual;15;473.53;466.73;451.92;447.04;537.33;475.31
5975;Britânia;GO;Estadual;15;507.4;480.11;433.72;476.51;478.67;475.28
5976;Medicilândia;PA;Estadual;14;482.75;470.75;455.78;439.92;527.14;475.27
5977;São Sebastião;AL;Estadual;54;486.39;454.87;457.16;441.86;535.93;475.24
5978;Amontada;CE;Estadual;256;477.37;457.28;441.84;471.82;527.89;475.24
5979;Salgado de São Félix;PB;Estadual;16;490.66;472.98;441.28;453.45;517.5;475.17
5980;Piquerobi;SP;Estadual;8;515.48;479.16;446.11;450.08;485.0;475.16
5981;Curral de Cima;PB;Estadual;18;465.59;445.33;463.63;474.5;526.67;475.14
5982;Mundo Novo;GO;Estadual;21;505.51;461.49;445.81;508.62;454.29;475.14
5983;São Francisco do Conde;BA;Municipal;1;499.4;470.1;420.9;505.2;480.0;475.12
5984;Canaã dos Carajás;PA;Estadual;22;490.11;468.2;447.23;460.89;509.09;475.1
5985;Correntes;PE;Estadual;34;479.94;463.52;439.18;444.89;547.65;475.04
5986;Tapira;PR;Estadual;7;480.99;459.46;445.21;463.81;525.71;475.04
5987;Costa Marques;RO;Estadual;19;474.83;474.87;459.42;473.15;492.63;474.98
5988;Severínia;SP;Estadual;17;493.79;454.94;432.77;487.25;505.88;474.93
5989;São José das Missões;RS;Estadual;5;484.3;450.16;393.26;502.88;544.0;474.92
5990;Manoel Urbano;AC;Estadual;17;505.13;484.35;438.72;439.28;507.06;474.91
5991;Mombuca;SP;Estadual;3;510.4;482.07;431.17;477.53;473.33;474.9
5992;Esperantinópolis;MA;Estadual;23;475.08;453.48;439.59;434.89;571.3;474.87
5993;Anagé;BA;Municipal;1;444.1;423.9;553.1;453.2;500.0;474.86
5994;Tabatinga;AM;Estadual;72;484.28;470.05;447.43;454.65;517.78;474.84
5995;Queimadas;PB;Estadual;52;474.36;460.6;446.75;442.23;550.0;474.79
5996;Terra Alta;PA;Estadual;11;478.66;479.94;433.36;447.41;534.55;474.78
5997;Cabeceiras;GO;Estadual;20;495.77;470.78;457.36;447.84;502.0;474.75
5998;Gentio do Ouro;BA;Estadual;3;456.9;401.23;430.83;478.07;606.67;474.74
5999;Caiabu;SP;Estadual;7;482.8;481.27;452.36;451.49;505.71;474.73
6000;Buriti dos Lopes;PI;Estadual;56;483.62;452.66;447.76;444.25;545.36;474.73
6001;Pio XII;MA;Estadual;51;467.95;470.96;449.7;456.0;529.02;474.73
6002;Nantes;SP;Estadual;9;505.64;465.32;458.08;488.84;455.56;474.69
6003;Dianópolis;TO;Estadual;22;493.5;467.35;439.5;457.47;515.45;474.66
6004;São João Evangelista;MG;Estadual;9;501.06;475.21;429.43;465.21;502.22;474.63
6005;São José de Piranhas;PB;Estadual;30;475.94;476.33;444.46;437.54;538.67;474.59
6006;Joaíma;MG;Estadual;5;485.64;487.22;447.78;444.26;508.0;474.58
6007;Cabedelo;PB;Estadual;57;487.65;455.18;460.22;464.82;504.91;474.56
6008;Santa Cecília;SC;Estadual;6;477.3;451.87;440.2;476.73;526.67;474.55
6009;Iaçu;BA;Estadual;66;480.56;457.82;447.97;456.35;530.0;474.54
6010;Santo Antônio do Leverger;MT;Estadual;10;468.4;452.12;435.92;471.9;544.0;474.47
6011;Baião;PA;Estadual;76;462.78;436.39;433.99;452.59;586.58;474.47
6012;Cametá;PA;Estadual;275;466.95;459.73;442.89;451.0;551.78;474.47
6013;Porto Grande;AP;Federal;25;470.76;477.33;447.08;475.34;501.6;474.42
6014;Sabáudia;PR;Estadual;9;471.06;483.91;449.9;498.28;468.89;474.41
6015;São José de Ribamar;MA;Estadual;205;490.39;463.79;443.08;444.99;529.66;474.38
6016;Magalhães de Almeida;MA;Estadual;33;488.07;461.67;449.51;457.25;515.15;474.33
6017;Combinado;TO;Estadual;16;497.29;448.42;437.35;434.79;553.75;474.32
6018;Jardim;CE;Estadual;157;477.26;459.63;447.58;456.16;530.83;474.29
6019;Alagoinha;PB;Estadual;43;480.24;461.37;435.81;447.99;546.05;474.29
6020;Buriticupu;MA;Privada;3;477.2;423.87;484.83;412.2;573.33;474.29
6021;Nova Russas;CE;Estadual;193;474.46;460.69;450.3;466.33;519.69;474.29
6022;Igaracy;PB;Estadual;32;467.91;441.45;428.7;438.92;594.38;474.27
6023;Júlio Borges;PI;Estadual;6;464.55;461.9;415.78;432.4;596.67;474.26
6024;Juramento;MG;Estadual;6;478.37;449.48;412.9;470.52;560.0;474.25
6025;Itapirapuã;GO;Estadual;10;506.77;486.75;443.8;461.89;472.0;474.24
6026;Alto Longá;PI;Estadual;18;471.53;430.57;453.42;493.36;522.22;474.22
6027;Centenário;TO;Estadual;4;489.0;454.3;405.95;396.8;625.0;474.21
6028;Anguera;BA;Estadual;8;463.39;441.28;441.96;464.38;560.0;474.2
6029;São Paulo de Olivença;AM;Estadual;43;471.65;477.88;440.92;466.22;513.95;474.13
6030;Araçuaí;MG;Estadual;34;477.13;455.18;433.52;467.65;537.06;474.11
6031;Turvânia;GO;Estadual;7;488.21;478.56;455.06;468.31;480.0;474.03
6032;Salinas da Margarida;BA;Estadual;27;485.34;472.89;443.53;431.24;537.04;474.01
6033;Uruana;GO;Privada;1;529.2;535.8;554.9;429.9;320.0;473.96
6034;Augusto de Lima;MG;Estadual;4;452.65;480.9;427.28;428.88;580.0;473.94
6035;Itapiranga;AM;Estadual;34;478.12;471.52;440.71;476.39;502.94;473.94
6036;Areial;PB;Estadual;6;469.67;473.75;434.58;438.27;553.33;473.92
6037;Belém;PA;Municipal;16;496.66;461.04;461.25;459.41;491.25;473.92
6038;Mormaço;RS;Estadual;6;470.58;480.12;439.67;495.73;483.33;473.89
6039;Benevides;PA;Estadual;143;481.42;452.12;443.51;455.18;537.2;473.89
6040;Bom Jardim;MA;Estadual;33;482.4;446.39;447.26;447.83;545.45;473.87
6041;Santaluz;BA;Estadual;47;491.83;474.06;455.71;467.08;480.43;473.82
6042;Cedro;CE;Estadual;129;472.58;459.09;442.2;463.14;532.09;473.82
6043;Santo Antônio do Amparo;MG;Estadual;19;488.36;455.32;469.14;454.06;502.11;473.8
6044;Itambé;BA;Estadual;26;472.28;478.63;448.8;449.25;520.0;473.79
6045;Trairi;CE;Estadual;298;480.74;461.34;448.99;472.45;505.3;473.77
6046;Abaetetuba;PA;Estadual;339;472.12;456.93;445.2;444.47;550.15;473.77
6047;Águas Lindas de Goiás;GO;Estadual;189;485.73;467.0;448.05;461.9;505.93;473.72
6048;São Patrício;GO;Estadual;6;514.58;460.05;439.4;441.17;513.33;473.71
6049;Vera Mendes;PI;Estadual;4;462.55;452.58;424.68;498.55;530.0;473.67
6050;Araguainha;MT;Estadual;1;494.6;445.7;400.4;447.5;580.0;473.64
6051;Madre de Deus de Minas;MG;Estadual;6;485.48;500.4;447.68;467.98;466.67;473.64
6052;Rondinha;RS;Estadual;5;485.9;457.58;448.86;451.62;524.0;473.59
6053;São José do Jacuípe;BA;Estadual;13;487.16;481.59;456.47;456.58;486.15;473.59
6054;São Simão;GO;Estadual;7;474.3;450.66;467.6;478.21;497.14;473.58
6055;Piraí do Norte;BA;Estadual;3;476.57;457.53;411.3;415.7;606.67;473.55
6056;Toritama;PE;Estadual;42;482.45;470.41;442.59;447.0;525.24;473.54
6057;Salvaterra;PA;Estadual;55;477.72;463.11;443.25;447.58;536.0;473.53
6058;Formoso do Araguaia;TO;Estadual;14;487.21;481.74;448.71;481.44;468.57;473.53
6059;Madre de Deus;BA;Privada;13;474.27;455.91;453.35;440.88;543.08;473.5
6060;Dirceu Arcoverde;PI;Estadual;6;486.35;454.27;417.7;489.07;520.0;473.48
6061;Pau D'Arco;TO;Estadual;8;483.01;454.35;455.95;441.28;532.5;473.42
6062;Piranhas;AL;Estadual;27;475.18;446.6;435.18;461.87;548.15;473.4
6063;Rio Azul;PR;Estadual;14;515.29;451.41;441.11;494.85;464.29;473.39
6064;Itarema;CE;Estadual;278;470.33;457.11;445.35;473.48;520.65;473.38
6065;Jericó;PB;Estadual;13;467.05;439.4;443.63;458.14;558.46;473.34
6066;Anahy;PR;Estadual;3;492.03;514.17;401.73;505.33;453.33;473.32
6067;Canindé de São Francisco;SE;Estadual;34;469.45;469.37;455.92;444.02;527.65;473.28
6068;Porto Calvo;AL;Estadual;31;486.4;461.69;437.04;462.77;518.06;473.19
6069;Porciúncula;RJ;Estadual;21;487.35;459.93;448.21;479.02;491.43;473.19
6070;Guarantã;SP;Estadual;3;466.17;471.97;442.4;438.6;546.67;473.16
6071;Sengés;PR;Estadual;8;499.88;447.08;442.26;498.96;477.5;473.14
6072;São Gabriel da Cachoeira;AM;Estadual;44;470.87;469.91;447.06;460.8;516.82;473.09
6073;Canaã dos Carajás;PA;Municipal;5;495.6;458.46;422.96;516.32;472.0;473.07
6074;Nova Olímpia;PR;Estadual;6;500.27;465.93;404.43;481.4;513.33;473.07
6075;Capim;PB;Estadual;15;493.83;463.17;423.49;430.05;554.67;473.04
6076;Santo Antônio do Leste;MT;Estadual;11;480.7;438.58;437.44;490.26;518.18;473.03
6077;Itambé;PR;Estadual;5;496.78;492.1;439.78;444.4;492.0;473.01
6078;Belterra;PA;Estadual;26;486.88;447.12;440.67;457.91;532.31;472.98
6079;Capanema;PA;Estadual;89;470.96;463.37;441.58;450.41;538.43;472.95
6080;Lajeado Grande;SC;Estadual;6;490.52;466.88;472.72;464.47;470.0;472.92
6081;Ceará-Mirim;RN;Estadual;106;484.15;466.1;447.3;457.01;510.0;472.91
6082;Ouricuri;PE;Estadual;53;471.1;455.31;448.38;454.61;535.09;472.9
6083;Cerro Grande;RS;Estadual;3;462.73;442.63;495.7;436.77;526.67;472.9
6084;Belmiro Braga;MG;Estadual;6;497.4;453.8;440.92;445.62;526.67;472.88
6085;Santa Teresinha;PB;Estadual;3;535.2;522.13;427.03;499.83;380.0;472.84
6086;Paracuru;CE;Estadual;371;481.88;457.16;448.89;473.8;502.48;472.84
6087;Morro do Chapéu do Piauí;PI;Estadual;9;498.86;480.08;467.31;406.81;511.11;472.83
6088;Florânia;RN;Estadual;10;457.81;451.53;455.1;451.58;548.0;472.8
6089;Casimiro de Abreu;RJ;Municipal;6;526.22;462.63;458.78;449.65;466.67;472.79
6090;Campestre de Goiás;GO;Estadual;19;493.38;475.26;445.35;456.09;493.68;472.75
6091;Areia Branca;SE;Estadual;36;466.63;445.15;439.04;447.22;565.56;472.72
6092;Augustinópolis;TO;Estadual;39;485.47;465.79;442.54;463.64;506.15;472.72
6093;Portel;PA;Estadual;74;475.32;459.26;443.01;437.3;548.65;472.71
6094;Pirapora do Bom Jesus;SP;Municipal;5;472.06;460.5;461.28;481.44;488.0;472.66
6095;Paraguaçu;MG;Estadual;16;487.57;454.21;454.18;463.55;503.75;472.65
6096;Goiandira;GO;Estadual;13;480.09;468.72;455.51;455.77;503.08;472.63
6097;Jucurutu;RN;Estadual;28;461.25;444.85;449.89;464.86;542.14;472.6
6098;Valente;BA;Estadual;48;472.84;461.23;446.47;446.56;535.83;472.59
6099;Careiro da Várzea;AM;Estadual;25;468.57;460.68;442.58;479.09;512.0;472.58
6100;Governador Dix-Sept Rosado;RN;Estadual;15;491.45;455.43;452.67;431.05;532.0;472.52
6101;Araguatins;TO;Estadual;85;489.36;457.18;446.45;454.72;514.82;472.51
6102;Viseu;PA;Estadual;30;470.83;453.72;437.2;448.73;552.0;472.5
6103;Ubaí;MG;Estadual;18;490.47;460.99;450.61;470.25;490.0;472.46
6104;Belmonte;SC;Estadual;1;476.0;457.3;423.1;585.8;420.0;472.44
6105;Itaú;RN;Estadual;8;454.35;448.94;439.05;489.89;530.0;472.44
6106;Fortuna;MA;Estadual;7;477.09;457.77;458.01;437.29;531.43;472.32
6107;Plácido de Castro;AC;Estadual;15;483.03;464.21;458.33;467.95;488.0;472.31
6108;Luís Domingues;MA;Estadual;12;456.74;455.61;453.97;473.51;521.67;472.3
6109;Presidente Tancredo Neves;BA;Estadual;31;485.03;459.98;452.97;457.67;505.81;472.29
6110;Canapi;AL;Estadual;20;484.63;466.22;431.57;450.9;528.0;472.26
6111;Santa Rosa do Tocantins;TO;Estadual;6;495.67;428.92;461.38;458.48;516.67;472.22
6112;Santa Helena de Minas;MG;Estadual;13;475.23;479.92;466.31;434.91;504.62;472.2
6113;Paes Landim;PI;Estadual;6;437.63;473.43;448.15;458.15;543.33;472.14
6114;Guarabira;PB;Municipal;1;469.7;503.1;376.3;491.6;520.0;472.14
6115;Lagoa do Carro;PE;Estadual;30;470.17;442.12;445.22;447.71;555.33;472.11
6116;Igarapé-Açu;PA;Estadual;47;461.26;459.56;440.7;457.21;541.7;472.09
6117;Curaçá;BA;Estadual;46;479.42;451.75;452.04;457.08;520.0;472.06
6118;Rio Bom;PR;Estadual;1;485.2;578.6;516.0;380.5;400.0;472.06
6119;Campo Alegre de Goiás;GO;Estadual;2;493.15;409.0;487.25;480.85;490.0;472.05
6120;Gurupá;PA;Estadual;6;495.6;470.33;425.62;438.67;530.0;472.04
6121;Nova Maringá;MT;Estadual;12;483.32;465.58;469.3;473.62;468.33;472.03
6122;Macururé;BA;Estadual;3;473.93;438.7;464.1;436.77;546.67;472.03
6123;Várzea da Roça;BA;Estadual;28;488.19;474.6;448.29;460.52;488.57;472.03
6124;Três Ranchos;GO;Estadual;5;514.48;421.9;460.28;459.24;504.0;471.98
6125;Breves;PA;Estadual;150;472.42;456.6;445.89;439.61;545.33;471.97
6126;Laranjal;MG;Estadual;4;478.35;473.05;429.35;439.08;540.0;471.96
6127;Paço do Lumiar;MA;Estadual;230;487.76;462.91;449.65;449.5;510.0;471.96
6128;Novo Airão;AM;Estadual;41;462.27;472.76;427.34;453.05;544.39;471.96
6129;Cachoeira dos Índios;PB;Estadual;14;480.87;494.71;452.34;443.26;488.57;471.95
6130;Barão de Monte Alto;MG;Estadual;7;481.56;500.44;447.61;515.6;414.29;471.9
6131;Areia Branca;RN;Estadual;41;484.87;468.35;452.19;479.4;474.63;471.89
6132;Joaquim Pires;PI;Estadual;35;464.0;469.12;446.31;444.53;535.43;471.88
6133;Mascote;BA;Estadual;4;443.95;434.6;468.12;497.75;515.0;471.88
6134;Conceição do Araguaia;PA;Estadual;79;479.66;457.49;444.11;461.75;516.2;471.84
6135;Pontes e Lacerda;MT;Estadual;67;485.67;467.7;440.75;458.83;506.27;471.84
6136;São João da Ponta;PA;Estadual;10;459.17;487.25;418.92;421.78;572.0;471.82
6137;Rialma;GO;Estadual;17;493.56;471.28;447.35;455.06;491.76;471.8
6138;Meruoca;CE;Estadual;73;490.32;471.1;456.24;467.04;474.25;471.79
6139;Barão de Melgaço;MT;Estadual;8;503.82;460.76;457.89;473.98;462.5;471.79
6140;São Desidério;BA;Estadual;34;482.56;462.44;459.0;455.5;499.41;471.78
6141;São Carlos do Ivaí;PR;Municipal;1;520.2;418.2;463.5;416.9;540.0;471.76
6142;Jerumenha;PI;Municipal;1;575.9;564.0;434.9;343.9;440.0;471.74
6143;Maripá de Minas;MG;Estadual;10;496.73;450.54;427.95;497.3;486.0;471.7
6144;Araguapaz;GO;Estadual;9;500.66;482.47;446.41;491.06;437.78;471.67
6145;Lontra;MG;Estadual;13;488.24;478.51;461.52;466.94;463.08;471.66
6146;Buerarema;BA;Estadual;18;494.38;458.78;438.35;436.77;530.0;471.66
6147;Flores do Piauí;PI;Estadual;7;480.81;441.03;458.01;409.76;568.57;471.64
6148;Humaitá;AM;Estadual;51;470.12;464.65;451.45;462.07;509.8;471.62
6149;Santa Maria do Salto;MG;Estadual;5;430.08;444.28;460.08;463.44;560.0;471.58
6150;Messias;AL;Estadual;28;478.3;443.35;441.5;436.08;558.57;471.56
6151;Itacoatiara;AM;Estadual;225;472.45;465.14;440.9;458.48;520.8;471.55
6152;Icapuí;CE;Estadual;88;478.9;457.11;441.59;472.76;507.27;471.52
6153;Sandolândia;TO;Estadual;18;469.07;460.96;455.88;457.08;514.44;471.49
6154;Ibiapina;CE;Estadual;136;472.66;449.52;450.21;458.37;526.32;471.42
6155;Paulino Neves;MA;Estadual;27;473.41;452.05;449.22;457.86;524.44;471.4
6156;Penedo;AL;Estadual;62;482.51;460.71;447.81;460.91;504.84;471.35
6157;Campo Belo do Sul;SC;Estadual;11;470.76;463.65;444.75;488.34;489.09;471.32
6158;Ingaí;MG;Estadual;5;468.4;483.42;434.08;450.68;520.0;471.32
6159;São Gabriel;RS;Municipal;3;459.33;499.3;449.8;381.5;566.67;471.32
6160;Palma;MG;Estadual;6;487.73;416.98;414.63;437.18;600.0;471.31
6161;Abreulândia;TO;Estadual;5;472.48;475.9;435.18;428.96;544.0;471.3
6162;Marcelino Vieira;RN;Estadual;25;460.55;473.6;438.9;470.66;512.8;471.3
6163;Major Sales;RN;Estadual;8;476.08;476.56;468.96;457.26;477.5;471.27
6164;Santa Fé de Minas;MG;Estadual;3;491.97;435.17;449.1;466.33;513.33;471.18
6165;Olho d'Água;PB;Estadual;5;459.04;453.22;438.48;456.98;548.0;471.14
6166;Caiapônia;GO;Estadual;10;493.75;454.02;459.16;444.74;504.0;471.13
6167;Palmeirina;PE;Estadual;7;456.99;458.0;436.6;455.5;548.57;471.13
6168;Formosa da Serra Negra;MA;Estadual;43;470.37;451.25;437.85;473.83;522.33;471.12
6169;Conselheiro Mairinck;PR;Estadual;4;498.58;519.78;451.05;471.2;415.0;471.12
6170;Aroazes;PI;Estadual;19;467.39;450.33;435.47;431.8;570.53;471.1
6171;Wanderley;BA;Estadual;7;460.96;427.43;470.53;470.79;525.71;471.08
6172;Abel Figueiredo;PA;Estadual;12;486.58;442.22;443.61;446.26;536.67;471.07
6173;Ortigueira;PR;Estadual;14;483.01;461.36;437.48;486.3;487.14;471.06
6174;Urbano Santos;MA;Estadual;36;470.97;465.5;435.82;439.06;543.89;471.05
6175;Barra do Quaraí;RS;Estadual;7;501.57;461.5;426.54;448.41;517.14;471.03
6176;Tunas;RS;Estadual;3;510.0;493.03;479.33;386.13;486.67;471.03
6177;Cardoso;SP;Estadual;2;425.2;505.9;409.7;474.1;540.0;470.98
6178;Ibotirama;BA;Estadual;37;471.74;476.66;433.61;448.47;524.32;470.96
6179;Marituba;PA;Municipal;57;483.81;464.75;446.11;459.34;500.7;470.94
6180;Batalha;PI;Estadual;61;479.23;471.37;444.22;447.9;511.8;470.91
6181;Amarante;PI;Estadual;47;472.5;443.18;449.33;465.58;523.83;470.88
6182;Ichu;BA;Estadual;3;479.47;480.67;419.47;441.27;533.33;470.84
6183;Aliança do Tocantins;TO;Estadual;12;478.38;447.98;450.73;438.64;538.33;470.82
6184;Vila Bela da Santíssima Trindade;MT;Estadual;21;496.21;470.32;446.93;436.84;503.81;470.82
6185;Santa Maria da Boa Vista;PE;Estadual;45;476.09;457.04;435.42;454.86;530.67;470.81
6186;Viçosa do Ceará;CE;Estadual;308;471.73;461.93;442.33;459.43;518.57;470.8
6187;Jaciara;MT;Estadual;28;508.16;466.99;450.56;443.91;484.29;470.78
6188;Monsenhor Tabosa;CE;Estadual;132;486.28;466.49;436.49;458.67;505.91;470.77
6189;Umburanas;BA;Estadual;12;482.18;437.84;454.98;410.49;568.33;470.77
6190;Rio de Janeiro;RJ;Municipal;75;497.12;467.83;443.83;455.4;489.6;470.76
6191;Carnaubal;CE;Estadual;86;477.66;458.39;446.01;459.17;512.56;470.76
6192;São Félix do Xingu;PA;Municipal;5;491.58;463.46;425.34;413.18;560.0;470.71
6193;Tocantins;MG;Estadual;3;506.8;467.27;518.4;441.03;420.0;470.7
6194;Piquet Carneiro;CE;Estadual;37;479.23;460.41;439.6;464.51;509.73;470.69
6195;Rio Formoso;PE;Estadual;28;478.32;462.9;442.46;474.72;495.0;470.68
6196;Buenópolis;MG;Estadual;10;493.3;456.45;436.13;453.4;514.0;470.66
6197;Brejo dos Santos;PB;Estadual;11;463.62;447.65;441.26;435.31;565.45;470.66
6198;Nísia Floresta;RN;Municipal;1;510.8;466.4;456.4;339.5;580.0;470.62
6199;Curuçá;PA;Estadual;39;483.7;452.89;448.45;434.65;533.33;470.61
6200;Alhandra;PB;Estadual;37;482.42;463.38;440.76;461.09;505.41;470.61
