POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
263;42142750.0;Pinhalzinho;SC;Privada;Urbana;22;617.7;602.03;599.23;727.69;882.73;685.88
264;31327026.0;Pouso Alegre;MG;Privada;Urbana;39;619.78;633.22;624.17;725.1;826.15;685.68
265;35112513.0;Campinas;SP;Privada;Urbana;30;632.48;642.79;638.32;734.74;780.0;685.67
266;35134132.0;São Paulo;SP;Privada;Urbana;59;622.23;633.91;630.13;707.29;834.58;685.63
267;21199809.0;São Luís;MA;Privada;Urbana;134;618.75;624.18;619.05;718.73;847.31;685.6
268;33139881.0;Macaé;RJ;Privada;Urbana;40;614.21;597.37;619.95;738.78;857.5;685.56
269;31309711.0;Belo Horizonte;MG;Privada;Urbana;26;626.09;609.87;600.92;721.66;869.23;685.55
270;25133861.0;João Pessoa;PB;Privada;Urbana;44;626.99;632.86;610.58;723.25;832.73;685.28
271;60029880.0;Brasília;DF;Privada;Urbana;7;629.91;636.24;601.29;698.74;860.0;685.24
272;35158483.0;São Paulo;SP;Privada;Urbana;37;627.1;632.36;617.34;726.08;823.24;685.23
273;31325694.0;Raul Soares;MG;Privada;Urbana;18;602.65;623.69;611.54;714.53;872.22;684.93
274;24091260.0;Mossoró;RN;Privada;Urbana;28;609.34;623.15;597.81;715.02;878.57;684.78
275;60029535.0;Palmeiras de Goiás;GO;Privada;Urbana;5;618.06;621.8;625.98;713.28;844.0;684.62
276;53013670.0;Brasília;DF;Privada;Urbana;177;621.94;628.46;614.84;711.3;846.44;684.6
277;35428796.0;São João da Boa Vista;SP;Privada;Urbana;22;627.5;620.0;618.7;727.65;829.09;684.59
278;31004359.0;Belo Horizonte;MG;Privada;Urbana;73;610.6;629.36;588.04;728.17;866.58;684.55
279;31268631.0;Divinópolis;MG;Federal;Urbana;98;630.48;625.41;618.3;741.98;805.71;684.38
280;35159104.0;Bariri;SP;Privada;Urbana;18;613.63;615.75;614.74;731.54;845.56;684.25
281;60013082.0;Ouro Preto;MG;Privada;Urbana;9;630.99;621.82;613.11;696.4;857.78;684.02
282;31041181.0;Divinópolis;MG;Privada;Urbana;61;613.52;628.09;611.67;733.83;832.79;683.98
283;31302848.0;Brazópolis;MG;Privada;Urbana;12;616.57;609.78;612.48;727.21;853.33;683.88
284;31005037.0;Belo Horizonte;MG;Privada;Urbana;157;615.36;622.27;608.16;727.46;845.22;683.7
285;26122081.0;Recife;PE;Privada;Urbana;144;617.09;624.35;611.09;729.24;836.67;683.69
286;31322903.0;São Gonçalo do Sapucaí;MG;Privada;Urbana;29;611.2;625.13;596.76;727.62;857.24;683.59
287;35299546.0;Barra Bonita;SP;Privada;Urbana;14;624.11;635.27;618.5;724.16;815.71;683.55
288;15152120.0;Itaituba;PA;Privada;Urbana;26;603.45;624.54;595.49;696.82;896.92;683.44
289;31369772.0;Belo Horizonte;MG;Privada;Urbana;10;623.34;627.74;605.12;744.94;816.0;683.43
290;35922948.0;Bauru;SP;Estadual;Urbana;127;630.55;640.08;635.97;756.88;753.54;683.41
291;31193038.0;Coronel Fabriciano;MG;Privada;Urbana;63;613.19;629.35;596.49;702.47;874.92;683.28
292;26181231.0;Recife;PE;Privada;Urbana;38;618.12;623.21;600.39;748.94;824.74;683.08
293;35133115.0;Guarulhos;SP;Privada;Urbana;65;621.53;629.95;614.68;747.02;801.85;683.01
294;33018634.0;Três Rios;RJ;Privada;Urbana;24;615.32;624.63;615.3;711.33;848.33;682.98
295;35922936.0;Lorena;SP;Estadual;Rural;45;632.04;631.66;635.69;728.55;786.67;682.92
296;35150022.0;Mogi Guaçu;SP;Privada;Urbana;18;615.11;631.79;635.62;740.77;791.11;682.88
297;52033848.0;Goiânia;GO;Privada;Urbana;76;628.71;619.19;612.26;713.06;841.05;682.85
298;31378496.0;Teófilo Otoni;MG;Privada;Urbana;43;619.43;628.87;612.59;700.2;851.63;682.54
299;35113852.0;Piracicaba;SP;Privada;Urbana;90;616.71;631.91;638.67;740.01;784.22;682.3
300;35195005.0;Barueri;SP;Privada;Urbana;82;623.76;620.02;611.24;733.35;822.93;682.26
301;33175195.0;Rio de Janeiro;RJ;Privada;Urbana;23;614.65;617.48;582.52;720.63;875.65;682.19
302;31342998.0;Três Corações;MG;Privada;Urbana;35;620.29;606.92;606.79;717.34;858.86;682.04
303;26156202.0;Recife;PE;Privada;Urbana;135;609.09;611.76;601.01;719.9;868.15;681.98
304;31248401.0;Caxambu;MG;Privada;Urbana;25;615.66;633.95;614.58;726.9;818.4;681.9
305;35125222.0;Bragança Paulista;SP;Privada;Urbana;25;621.44;639.8;625.25;720.42;802.4;681.86
306;35288652.0;Presidente Bernardes;SP;Privada;Urbana;7;615.16;617.86;600.64;712.74;862.86;681.85
307;35114820.0;Ribeirão Preto;SP;Privada;Urbana;68;624.82;620.04;605.36;702.87;855.88;681.8
308;35120285.0;São Paulo;SP;Privada;Urbana;66;630.74;631.46;610.48;751.16;784.85;681.74
309;53019733.0;Brasília;DF;Privada;Urbana;20;621.35;625.88;611.98;698.26;850.0;681.5
310;31385433.0;Belo Horizonte;MG;Privada;Urbana;28;614.53;634.23;623.77;729.86;805.0;681.48
311;43215688.0;Caxias do Sul;RS;Privada;Urbana;46;609.36;620.08;608.05;702.23;867.39;681.42
312;33063648.0;Rio de Janeiro;RJ;Privada;Urbana;61;629.44;626.2;592.64;730.82;827.87;681.39
313;31333361.0;Timóteo;MG;Federal;Urbana;86;624.44;627.83;603.0;720.73;830.0;681.2
314;33189838.0;Rio de Janeiro;RJ;Privada;Urbana;29;629.33;619.37;582.8;738.32;835.86;681.14
315;52097676.0;Goiânia;GO;Privada;Urbana;124;618.34;615.72;619.97;709.8;841.45;681.06
316;43213995.0;Porto Alegre;RS;Privada;Urbana;85;619.15;621.65;608.46;712.38;843.29;680.99
317;26033909.0;Petrolina;PE;Privada;Urbana;125;621.78;616.57;617.25;721.96;827.36;680.98
318;29714630.0;Porto Seguro;BA;Privada;Urbana;24;622.4;638.18;615.23;702.88;825.83;680.91
319;31170461.0;Uberlândia;MG;Privada;Urbana;9;611.98;609.98;586.72;711.31;884.44;680.89
320;51067471.0;Sinop;MT;Privada;Urbana;63;589.91;631.85;625.01;717.54;840.0;680.86
321;35102805.0;São Paulo;SP;Privada;Urbana;35;621.39;628.78;610.56;719.93;823.43;680.82
322;31360147.0;Caratinga;MG;Privada;Urbana;16;615.44;632.41;601.51;702.13;852.5;680.8
323;53020006.0;Brasília;DF;Privada;Urbana;88;630.01;624.67;607.66;736.12;805.0;680.69
324;23271710.0;Limoeiro do Norte;CE;Privada;Urbana;60;605.23;612.65;599.47;707.52;878.33;680.64
325;35140338.0;São Paulo;SP;Privada;Urbana;75;631.44;638.98;619.15;737.54;775.47;680.51
326;43238203.0;Porto Alegre;RS;Privada;Urbana;39;622.05;628.44;626.24;724.05;801.54;680.47
327;31358266.0;Pouso Alegre;MG;Privada;Urbana;22;616.46;629.54;626.67;727.88;801.82;680.47
328;25073214.0;Campina Grande;PB;Privada;Urbana;98;616.14;613.41;603.11;708.02;861.02;680.34
329;31196312.0;Ouro Branco;MG;Privada;Urbana;32;609.67;627.52;601.63;727.15;835.62;680.32
330;31254118.0;Papagaios;MG;Privada;Urbana;14;608.46;631.05;619.31;711.21;831.43;680.29
331;35112288.0;Holambra;SP;Privada;Urbana;31;618.77;617.02;621.48;729.35;814.84;680.29
332;35136025.0;Valinhos;SP;Privada;Urbana;105;633.23;629.15;621.0;740.94;776.76;680.22
333;28032799.0;Aracaju;SE;Privada;Urbana;32;617.83;619.24;615.81;711.5;836.25;680.13
334;31314749.0;Belo Horizonte;MG;Privada;Urbana;10;638.87;620.68;602.47;722.64;816.0;680.13
335;35139497.0;São Paulo;SP;Privada;Urbana;83;623.06;622.81;606.43;717.1;830.12;679.9
336;60015796.0;Rio de Janeiro;RJ;Privada;Urbana;4;619.58;627.0;557.0;695.6;900.0;679.84
337;35004801.0;São Paulo;SP;Privada;Urbana;88;626.35;635.03;634.59;720.75;780.91;679.53
338;26117584.0;Recife;PE;Privada;Urbana;40;628.1;621.94;603.72;708.41;835.5;679.53
339;33173990.0;Rio de Janeiro;RJ;Privada;Urbana;86;607.17;618.53;608.14;725.64;837.91;679.48
340;26190451.0;Recife;PE;Privada;Urbana;209;614.36;613.3;599.19;725.47;844.21;679.31
341;35108923.0;São Bernardo do Campo;SP;Privada;Urbana;172;629.58;625.99;606.3;744.12;790.47;679.29
342;41127242.0;Curitiba;PR;Privada;Urbana;50;621.1;615.5;611.92;717.85;830.0;679.27
343;12028835.0;Rio Branco;AC;Privada;Urbana;35;621.6;620.04;608.11;705.46;840.57;679.16
344;23069864.0;Fortaleza;CE;Privada;Urbana;180;611.36;624.75;613.29;723.54;822.56;679.1
345;35135288.0;Osasco;SP;Privada;Urbana;29;626.14;621.87;606.8;724.74;815.86;679.08
346;31005975.0;Belo Horizonte;MG;Privada;Urbana;27;614.1;619.05;610.44;682.98;868.15;678.94
347;35258143.0;Franca;SP;Privada;Urbana;67;619.72;635.17;616.08;719.36;804.18;678.9
348;28017781.0;Aracaju;SE;Privada;Urbana;64;625.33;622.56;621.75;710.65;814.06;678.87
349;53015347.0;Brasília;DF;Privada;Urbana;78;618.73;624.4;614.47;722.24;814.36;678.84
350;60025890.0;São José;SC;Privada;Urbana;7;616.59;638.6;635.27;735.14;768.57;678.83
351;60028792.0;Iporá;GO;Privada;Urbana;4;601.28;604.1;602.78;710.92;875.0;678.82
352;31293687.0;Varginha;MG;Privada;Urbana;67;611.14;621.7;615.33;707.7;837.91;678.76
353;35117547.0;Marília;SP;Privada;Urbana;66;612.66;616.4;613.15;700.24;850.91;678.67
354;33541221.0;Resende;RJ;Privada;Urbana;14;613.25;623.44;616.96;725.34;814.29;678.66
355;31379719.0;Sete Lagoas;MG;Privada;Urbana;43;601.16;615.44;612.53;714.74;848.37;678.45
356;35117195.0;Presidente Prudente;SP;Privada;Urbana;25;615.86;632.84;614.2;712.1;816.8;678.36
357;29477271.0;Salvador;BA;Privada;Urbana;46;626.48;639.14;637.5;727.05;761.3;678.3
358;35301279.0;Carapicuíba;SP;Privada;Urbana;40;626.4;629.71;605.23;727.98;802.0;678.26
359;33021740.0;Nova Friburgo;RJ;Privada;Urbana;24;622.65;624.07;598.34;699.25;846.67;678.2
360;35107190.0;São Paulo;SP;Privada;Urbana;66;615.96;612.86;625.58;732.44;803.94;678.16
361;29422248.0;Salvador;BA;Privada;Urbana;38;627.12;632.59;607.14;715.66;807.89;678.08
362;31193160.0;Ipatinga;MG;Privada;Urbana;21;611.67;610.45;588.29;728.43;851.43;678.05
363;13025872.0;Manaus;AM;Privada;Urbana;85;616.63;625.65;626.82;698.05;822.59;677.95
364;35430146.0;Mogi das Cruzes;SP;Privada;Urbana;10;617.07;619.83;618.07;736.55;798.0;677.9
365;33189137.0;Rio de Janeiro;RJ;Privada;Urbana;53;611.93;617.38;592.51;690.19;877.36;677.87
366;35103548.0;São Paulo;SP;Privada;Urbana;98;634.06;631.26;605.96;727.87;790.0;677.83
367;43216471.0;Gravataí;RS;Privada;Urbana;11;617.95;614.51;591.66;708.62;856.36;677.82
368;33105154.0;Rio de Janeiro;RJ;Privada;Urbana;16;604.92;608.88;598.54;694.03;882.5;677.77
369;33160830.0;Rio de Janeiro;RJ;Privada;Urbana;39;620.49;617.71;589.61;703.07;857.95;677.76
370;43175317.0;Pelotas;RS;Privada;Urbana;74;608.96;604.76;603.43;711.07;860.27;677.7
371;53001320.0;Brasília;DF;Privada;Urbana;54;627.82;619.51;618.41;701.09;821.11;677.59
372;31273848.0;Itanhandu;MG;Privada;Urbana;16;609.81;619.21;595.09;734.04;828.75;677.38
373;35004269.0;Campinas;SP;Privada;Urbana;181;616.9;622.01;608.81;727.96;810.72;677.28
374;35162243.0;São Paulo;SP;Privada;Urbana;84;625.96;629.61;613.76;729.37;787.62;677.27
375;35802839.0;São Caetano do Sul;SP;Privada;Urbana;40;626.84;606.12;582.46;705.83;864.0;677.05
376;31329282.0;Belo Horizonte;MG;Privada;Urbana;42;616.64;618.45;612.56;714.58;822.86;677.02
377;29208955.0;Macaúbas;BA;Privada;Urbana;18;604.39;631.81;597.91;677.23;873.33;676.93
378;43107419.0;Porto Alegre;RS;Privada;Urbana;29;635.74;615.28;599.45;710.6;822.76;676.77
379;31105899.0;Itabira;MG;Privada;Urbana;43;606.52;609.05;588.7;718.85;860.0;676.62
380;12031682.0;Rio Branco;AC;Privada;Urbana;50;615.16;622.11;606.69;679.88;859.2;676.61
381;31334049.0;Sete Lagoas;MG;Privada;Urbana;15;611.21;607.0;581.36;727.48;854.67;676.34
382;29487250.0;Salvador;BA;Privada;Urbana;76;612.26;618.26;608.13;711.5;831.32;676.29
383;60027427.0;Canoas;RS;Privada;Urbana;1;619.5;601.2;592.6;787.5;780.0;676.16
384;28017820.0;Aracaju;SE;Privada;Urbana;23;616.07;619.08;613.62;706.65;825.22;676.13
385;60028113.0;Acorizal;MT;Estadual;Rural;1;563.6;617.4;596.7;762.9;840.0;676.12
386;43028250.0;Cachoeira do Sul;RS;Privada;Urbana;21;618.01;623.64;606.42;710.5;821.9;676.1
387;26152630.0;Recife;PE;Privada;Urbana;49;616.81;614.71;593.25;724.15;831.02;675.99
388;35480617.0;Botucatu;SP;Privada;Urbana;78;625.49;635.75;617.69;717.88;783.08;675.98
389;35132007.0;Americana;SP;Privada;Urbana;43;621.7;633.05;614.86;710.44;799.07;675.82
390;43164447.0;Venâncio Aires;RS;Privada;Urbana;26;617.34;622.69;596.61;692.23;850.0;675.78
391;33098557.0;Barra do Piraí;RJ;Privada;Urbana;20;623.65;619.18;591.71;707.16;837.0;675.74
392;31329762.0;Governador Valadares;MG;Privada;Urbana;52;605.2;614.45;604.03;708.57;846.15;675.68
393;50027956.0;Campo Grande;MS;Privada;Urbana;76;618.73;624.44;617.11;711.69;806.32;675.66
394;31254886.0;Lagoa Santa;MG;Privada;Urbana;29;617.84;621.82;604.67;729.85;804.14;675.66
395;52034054.0;Goiânia;GO;Privada;Urbana;78;618.66;617.08;608.48;670.04;863.85;675.62
396;53001222.0;Brasília;DF;Privada;Urbana;90;626.25;621.6;612.85;719.3;796.67;675.34
397;29182344.0;Salvador;BA;Privada;Urbana;98;605.66;614.38;615.66;715.24;825.31;675.25
398;35439599.0;Indaiatuba;SP;Privada;Urbana;60;608.78;615.1;613.24;716.41;822.0;675.11
399;22014543.0;Parnaíba;PI;Privada;Urbana;49;602.55;595.11;613.69;700.63;862.86;674.97
400;24085634.0;Natal;RN;Privada;Urbana;13;621.66;627.45;617.85;715.43;792.31;674.94
401;43083153.0;Lajeado;RS;Privada;Urbana;33;627.52;629.69;583.76;714.72;818.79;674.9
402;33116903.0;Rio de Janeiro;RJ;Privada;Urbana;32;606.83;617.72;604.84;704.4;840.62;674.88
403;33066752.0;Rio de Janeiro;RJ;Privada;Urbana;54;606.55;604.54;599.77;709.59;853.7;674.83
404;35179085.0;Campo Limpo Paulista;SP;Privada;Urbana;13;612.78;619.59;613.71;744.78;783.08;674.79
405;50035088.0;Campo Grande;MS;Privada;Urbana;53;612.64;618.13;610.56;692.14;839.25;674.54
406;43184790.0;Santa Maria;RS;Federal;Urbana;98;616.96;628.52;606.96;731.23;788.98;674.53
407;32081073.0;Aracruz;ES;Privada;Urbana;32;592.7;596.46;611.96;706.09;865.0;674.44
408;31239666.0;Araguari;MG;Privada;Urbana;30;611.04;614.53;602.63;708.47;835.33;674.4
409;35108145.0;Guarulhos;SP;Privada;Urbana;88;621.2;630.05;622.2;708.09;790.23;674.35
410;24285323.0;Natal;RN;Privada;Urbana;31;628.25;630.57;593.58;692.11;827.1;674.32
411;24057126.0;Natal;RN;Privada;Urbana;59;609.34;627.01;608.09;705.5;821.36;674.26
412;28017943.0;Aracaju;SE;Privada;Urbana;88;610.19;615.65;607.73;701.71;835.91;674.24
413;52091384.0;Goiânia;GO;Privada;Urbana;22;621.2;615.45;619.29;707.28;807.27;674.1
414;33042578.0;Teresópolis;RJ;Privada;Urbana;68;608.93;603.37;612.35;705.74;840.0;674.08
415;60012819.0;Carmópolis de Minas;MG;Privada;Urbana;9;612.36;610.06;614.5;695.29;837.78;674.0
416;31245488.0;Belo Horizonte;MG;Federal;Urbana;542;618.25;614.58;598.27;742.3;796.61;674.0
417;43199879.0;Sarandi;RS;Privada;Urbana;10;620.73;619.34;584.64;715.25;830.0;673.99
418;27037380.0;Maceió;AL;Privada;Urbana;22;604.36;616.7;614.14;717.41;817.27;673.98
419;31229946.0;Barão de Cocais;MG;Privada;Urbana;40;598.97;600.97;597.1;717.82;855.0;673.97
420;25093061.0;João Pessoa;PB;Privada;Urbana;25;630.2;616.4;593.76;691.78;837.6;673.95
421;33066671.0;Rio de Janeiro;RJ;Privada;Urbana;42;607.07;619.98;615.69;701.52;824.76;673.81
422;43087442.0;Montenegro;RS;Privada;Urbana;18;611.11;620.54;609.58;694.11;833.33;673.73
423;31224278.0;Leopoldina;MG;Federal;Urbana;72;615.22;620.22;601.71;729.53;800.56;673.45
424;41409230.0;Pato Branco;PR;Privada;Urbana;22;614.71;603.67;589.06;706.12;853.64;673.44
425;33146241.0;Santo Antônio de Pádua;RJ;Privada;Urbana;28;608.61;627.79;582.31;689.78;858.57;673.41
426;52110192.0;Caldas Novas;GO;Privada;Urbana;9;598.67;616.24;613.67;702.5;835.56;673.33
427;33104247.0;Rio de Janeiro;RJ;Privada;Urbana;43;602.96;607.97;612.22;698.33;845.12;673.32
428;33183830.0;Rio de Janeiro;RJ;Privada;Urbana;32;624.86;608.28;556.78;710.57;865.0;673.1
429;33021660.0;Nova Friburgo;RJ;Privada;Urbana;70;608.25;601.14;600.25;706.88;848.86;673.08
430;33206201.0;Guapimirim;RJ;Privada;Urbana;18;614.42;613.11;611.58;692.92;833.33;673.07
431;33196249.0;Rio de Janeiro;RJ;Privada;Urbana;72;633.94;608.73;590.75;713.72;818.06;673.04
432;25153820.0;João Pessoa;PB;Privada;Urbana;16;612.68;607.72;611.19;704.21;828.75;672.91
433;31128031.0;Poços de Caldas;MG;Privada;Urbana;85;615.78;623.39;622.66;702.25;800.0;672.82
434;24281301.0;Parnamirim;RN;Privada;Urbana;125;599.53;614.52;608.53;708.89;832.48;672.79
435;31007196.0;Belo Horizonte;MG;Privada;Urbana;146;610.66;609.91;603.55;725.25;813.97;672.67
436;35286527.0;Pindamonhangaba;SP;Privada;Urbana;19;623.82;619.31;608.07;708.95;803.16;672.66
437;52089550.0;Goiânia;GO;Privada;Urbana;53;624.3;619.51;602.22;686.25;830.57;672.57
438;35123419.0;Birigui;SP;Privada;Urbana;22;622.4;625.87;624.86;727.58;761.82;672.5
439;42091403.0;Jaraguá do Sul;SC;Privada;Urbana;48;611.77;615.97;609.53;727.67;797.5;672.49
440;43108164.0;Porto Alegre;RS;Privada;Urbana;238;628.71;625.95;596.38;720.4;790.5;672.39
441;43044808.0;Cerro Largo;RS;Privada;Urbana;31;615.79;629.66;611.05;716.06;789.03;672.32
442;42118670.0;São Bento do Sul;SC;Privada;Urbana;24;592.27;588.02;587.22;746.44;847.5;672.29
443;31242241.0;Viçosa;MG;Privada;Urbana;72;602.7;609.58;601.43;704.12;843.61;672.29
444;35456512.0;Suzano;SP;Federal;Urbana;66;621.8;629.43;614.51;729.3;766.36;672.28
445;60008572.0;Itaberaba;BA;Privada;Urbana;1;592.9;558.9;602.5;666.5;940.0;672.16
446;22023658.0;Teresina;PI;Privada;Urbana;20;607.98;636.44;601.77;663.8;850.0;672.0
447;31346799.0;Alfenas;MG;Privada;Urbana;27;611.17;602.28;610.23;710.93;825.19;671.96
448;31166103.0;Araxá;MG;Privada;Urbana;28;613.88;606.8;591.93;727.13;820.0;671.95
449;33166927.0;Macaé;RJ;Privada;Urbana;58;607.73;604.91;612.86;700.48;833.45;671.89
450;31004138.0;Belo Horizonte;MG;Privada;Urbana;14;608.93;607.16;600.75;694.52;847.14;671.7
451;35564369.0;São Roque;SP;Privada;Urbana;22;605.25;602.59;603.25;727.14;820.0;671.65
452;31371971.0;Viçosa;MG;Privada;Urbana;23;586.9;595.05;617.44;715.96;842.61;671.59
453;31062014.0;Itajubá;MG;Privada;Urbana;49;608.67;600.47;592.76;699.9;855.51;671.46
454;35113086.0;Itatiba;SP;Privada;Urbana;22;604.06;606.44;624.98;707.1;814.55;671.43
455;22080325.0;Oeiras;PI;Privada;Urbana;15;614.07;615.98;622.7;669.36;834.67;671.36
456;51036215.0;Cuiabá;MT;Privada;Urbana;58;609.42;602.86;606.28;716.49;821.38;671.29
457;22310762.0;Teresina;PI;Privada;Urbana;80;606.65;604.73;612.19;693.12;839.5;671.24
458;35143352.0;Itu;SP;Privada;Urbana;44;612.36;616.27;602.39;712.49;812.27;671.16
459;35126718.0;São Paulo;SP;Privada;Urbana;54;628.2;615.94;603.06;734.26;774.07;671.11
460;31254363.0;Timóteo;MG;Privada;Urbana;43;605.42;596.0;607.93;727.07;819.07;671.1
461;53009428.0;Brasília;DF;Privada;Urbana;11;620.08;608.64;583.78;679.31;863.64;671.09
462;35185619.0;Presidente Prudente;SP;Privada;Urbana;46;612.95;613.32;611.77;703.45;813.91;671.08
463;31074098.0;Juiz de Fora;MG;Privada;Urbana;145;614.4;612.73;590.88;674.67;862.07;670.95
464;17057574.0;Palmas;TO;Privada;Urbana;12;607.43;634.88;596.28;697.49;818.33;670.88
465;35105314.0;São Paulo;SP;Privada;Urbana;78;614.7;615.12;580.88;722.89;820.77;670.87
466;35125436.0;São Carlos;SP;Privada;Urbana;38;617.85;616.57;608.94;705.58;805.26;670.84
467;23462442.0;Fortaleza;CE;Privada;Urbana;45;597.14;622.34;611.45;722.04;800.89;670.77
468;35102660.0;São Paulo;SP;Privada;Urbana;21;624.28;620.09;571.73;727.2;810.48;670.76
469;60016318.0;Teresópolis;RJ;Privada;Urbana;7;611.64;583.91;609.16;711.7;837.14;670.71
470;28001656.0;Nossa Senhora da Glória;SE;Privada;Urbana;12;610.54;615.06;597.52;650.05;880.0;670.64
471;35104711.0;São Paulo;SP;Privada;Urbana;48;628.0;618.71;584.25;737.97;784.17;670.62
472;31013935.0;Betim;MG;Privada;Urbana;18;604.26;601.04;593.97;690.3;863.33;670.58
473;31291986.0;Divinópolis;MG;Privada;Urbana;49;603.64;615.08;599.74;713.37;820.82;670.53
474;33148376.0;Rio de Janeiro;RJ;Privada;Urbana;91;606.1;613.75;585.76;725.27;821.32;670.44
475;31053953.0;Governador Valadares;MG;Privada;Urbana;139;610.03;610.43;592.61;695.1;843.31;670.29
476;31324485.0;Prata;MG;Privada;Urbana;8;612.17;619.11;608.64;676.52;835.0;670.29
477;31007111.0;Belo Horizonte;MG;Privada;Urbana;54;621.64;609.6;574.11;721.78;824.07;670.24
478;31334073.0;Varginha;MG;Federal;Urbana;58;629.38;627.19;591.26;712.07;791.03;670.19
479;21010331.0;São Luís;MA;Privada;Urbana;50;602.57;596.74;578.47;720.28;852.8;670.17
480;43155197.0;Teutônia;RS;Privada;Urbana;25;619.28;611.69;601.38;727.73;790.4;670.1
481;22126988.0;Campo Maior;PI;Privada;Urbana;30;608.86;617.51;599.86;692.07;831.33;669.93
482;52034046.0;Goiânia;GO;Privada;Urbana;123;609.08;616.58;600.13;690.09;833.66;669.91
483;35125441.0;São Carlos;SP;Privada;Urbana;25;621.19;608.74;587.8;722.93;808.8;669.89
484;60000234.0;Rolim de Moura;RO;Privada;Urbana;3;592.43;608.53;619.47;735.3;793.33;669.81
485;35100432.0;São Paulo;SP;Privada;Urbana;132;618.77;615.78;612.67;701.06;800.61;669.78
486;35114832.0;Ribeirão Preto;SP;Privada;Urbana;69;621.04;624.63;626.72;716.51;759.71;669.72
487;31041441.0;Pará de Minas;MG;Privada;Urbana;19;607.36;596.79;596.15;705.02;843.16;669.7
488;60020696.0;São Paulo;SP;Privada;Urbana;1;648.8;624.8;575.2;739.6;760.0;669.68
489;60012921.0;Piranguinho;MG;Privada;Urbana;5;619.34;603.72;592.94;732.02;800.0;669.6
490;43107494.0;Porto Alegre;RS;Privada;Urbana;66;617.41;614.13;587.25;721.47;807.58;669.57
491;43060404.0;Estrela;RS;Privada;Urbana;13;616.08;608.09;596.45;716.42;810.77;669.56
492;35288100.0;Paranapanema;SP;Privada;Rural;20;611.66;628.67;603.17;679.85;824.0;669.47
493;60005318.0;Fortaleza;CE;Privada;Urbana;3;618.9;611.03;583.8;713.4;820.0;669.43
494;53011074.0;Brasília;DF;Privada;Urbana;63;617.29;613.94;609.99;698.98;806.67;669.37
495;43074197.0;Ijuí;RS;Privada;Urbana;22;612.05;623.45;608.54;687.35;815.45;669.37
496;35161861.0;Taubaté;SP;Privada;Urbana;75;611.69;623.87;611.71;697.8;800.8;669.17
497;35801793.0;Araras;SP;Privada;Urbana;35;598.41;604.63;589.05;712.57;841.14;669.16
498;41352866.0;Curitiba;PR;Privada;Urbana;69;615.81;617.99;609.5;700.68;801.74;669.14
499;35809159.0;São José do Rio Preto;SP;Privada;Urbana;30;615.91;615.24;604.07;712.27;798.0;669.1
500;31004111.0;Belo Horizonte;MG;Privada;Urbana;19;610.67;621.51;591.86;699.3;822.11;669.09
501;31294110.0;Belo Horizonte;MG;Privada;Urbana;24;612.49;599.83;582.05;689.41;861.67;669.09
502;31123544.0;Patos de Minas;MG;Privada;Urbana;50;603.59;613.58;606.64;690.15;831.2;669.03
503;41163524.0;Laranjeiras do Sul;PR;Privada;Urbana;11;585.58;561.7;614.55;721.25;861.82;668.98
504;15167216.0;Belém;PA;Federal;Urbana;82;613.2;616.42;605.35;717.2;792.44;668.92
505;13102192.0;Manaus;AM;Privada;Urbana;26;604.49;629.98;617.75;694.6;797.69;668.9
506;51088835.0;Cuiabá;MT;Privada;Urbana;51;602.2;624.99;612.41;702.86;801.96;668.88
507;42048192.0;Concórdia;SC;Privada;Urbana;14;598.59;609.11;590.86;697.16;848.57;668.86
508;60016992.0;São José do Rio Preto;SP;Privada;Urbana;7;633.04;631.94;601.33;694.9;782.86;668.81
