POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
7244;Itatim;BA;Estadual;50;476.11;465.73;472.82;465.23;465.6;469.1
7245;Simplício Mendes;PI;Estadual;73;463.02;470.64;471.48;458.41;481.92;469.09
7246;Pedra;PE;Estadual;35;468.22;471.25;458.0;462.23;485.71;469.08
7247;Aguiarnópolis;TO;Estadual;36;457.94;469.79;482.36;461.87;473.33;469.06
7248;Rio Maria;PA;Estadual;75;458.15;473.15;467.23;482.99;463.73;469.05
7249;Terra Roxa;SP;Estadual;29;475.44;465.9;461.36;479.11;463.45;469.05
7250;Mulungu;PB;Estadual;27;457.94;472.58;455.93;449.08;509.63;469.03
7251;Datas;MG;Municipal;1;452.1;402.5;518.1;472.4;500.0;469.02
7252;Nilo Peçanha;BA;Privada;12;461.32;489.92;491.58;427.08;475.0;468.98
7253;Palestina do Pará;PA;Municipal;10;450.38;454.9;474.03;467.52;498.0;468.97
7254;São Miguel de Taipu;PB;Estadual;23;462.42;453.97;454.02;440.45;533.91;468.95
7255;São Mateus do Maranhão;MA;Estadual;233;455.66;462.55;469.19;467.12;490.21;468.95
7256;Lagoa da Confusão;TO;Privada;2;500.1;452.05;429.85;442.55;520.0;468.91
7257;Vila Propício;GO;Estadual;29;466.23;463.39;459.78;479.87;475.17;468.89
7258;Santa Terezinha;MT;Estadual;12;449.95;463.54;456.03;479.92;495.0;468.89
7259;Pinheiro;MA;Municipal;5;479.08;498.46;472.04;434.8;460.0;468.88
7260;Pirapora do Bom Jesus;SP;Municipal;7;462.87;474.41;441.69;476.83;488.57;468.87
7261;Marcionílio Souza;BA;Estadual;44;455.74;462.89;462.39;456.53;506.82;468.87
7262;Itaguaçu da Bahia;BA;Estadual;28;465.45;472.4;462.85;430.08;513.57;468.87
7263;Lima Campos;MA;Estadual;78;461.93;469.4;464.36;470.12;478.46;468.85
7264;Grajaú;MA;Estadual;519;459.03;460.51;470.08;458.72;495.8;468.83
7265;Oeiras do Pará;PA;Estadual;123;457.16;468.87;470.56;458.15;489.43;468.83
7266;Alto Alegre do Maranhão;MA;Privada;3;520.43;477.77;432.17;473.67;440.0;468.81
7267;Aquidabã;SE;Estadual;105;462.4;459.33;473.08;460.38;488.76;468.79
7268;Cachoeira;BA;Estadual;116;462.35;467.59;470.56;456.74;486.55;468.76
7269;Buerarema;BA;Estadual;84;465.41;473.38;475.24;446.63;483.1;468.75
7270;Presidente Figueiredo;AM;Estadual;103;466.22;470.04;468.39;463.26;475.73;468.73
7271;Jerumenha;PI;Estadual;16;464.01;468.41;465.34;464.64;481.25;468.73
7272;Tuparetama;PE;Municipal;8;464.74;485.44;451.41;479.49;462.5;468.72
7273;Bacabal;MA;Municipal;12;474.27;473.55;466.57;462.38;466.67;468.69
7274;Presidente Epitácio;SP;Municipal;16;478.98;483.61;478.05;440.15;462.5;468.66
7275;Caapiranga;AM;Estadual;62;457.39;445.13;471.69;459.6;509.35;468.63
7276;Formosa da Serra Negra;MA;Estadual;148;457.1;465.48;474.03;472.72;473.78;468.62
7277;Augusto Severo;RN;Estadual;56;454.16;459.31;465.27;460.43;503.93;468.62
7278;Escada;PE;Estadual;245;459.75;460.63;471.49;465.33;485.8;468.6
7279;São José dos Basílios;MA;Estadual;41;460.5;465.44;463.1;466.43;487.32;468.56
7280;Baião;PA;Estadual;167;454.84;467.79;469.27;454.19;496.53;468.52
7281;Itaporã do Tocantins;TO;Estadual;18;458.25;463.68;462.93;465.49;492.22;468.52
7282;Boa Vista do Ramos;AM;Estadual;93;462.3;465.92;465.79;450.43;498.06;468.5
7283;Arauá;SE;Estadual;54;454.87;449.73;455.96;450.06;531.85;468.49
7284;Camamu;BA;Estadual;167;462.25;471.56;465.89;458.85;483.83;468.48
7285;Três Barras;SC;Estadual;7;481.13;453.54;462.37;471.0;474.29;468.47
7286;São Caetano de Odivelas;PA;Estadual;81;455.81;462.79;461.72;464.93;496.79;468.41
7287;Cruz do Espírito Santo;PB;Estadual;42;458.49;473.98;462.65;464.03;482.86;468.4
7288;Paulino Neves;MA;Estadual;50;449.98;462.13;475.18;458.27;496.4;468.39
7289;Orós;CE;Estadual;111;453.02;462.01;469.87;456.26;500.72;468.38
7290;Domingos Martins;ES;Municipal;13;478.32;487.18;480.07;437.76;458.46;468.36
7291;Simolândia;GO;Estadual;31;471.27;471.21;479.62;467.38;452.26;468.35
7292;Xique-Xique;BA;Estadual;176;453.02;465.39;474.93;457.85;490.34;468.31
7293;Marabá;PA;Municipal;178;461.62;469.96;471.16;450.85;487.98;468.31
7294;Nova Olinda do Maranhão;MA;Estadual;93;454.34;464.78;482.4;450.34;489.68;468.31
7295;Arataca;BA;Estadual;58;457.96;471.86;472.45;453.7;485.52;468.3
7296;Teofilândia;BA;Estadual;54;450.26;478.3;470.55;463.06;479.26;468.28
7297;Olho-d'Água do Borges;RN;Estadual;25;461.81;466.39;473.1;462.51;477.6;468.28
7298;Chã Preta;AL;Estadual;24;467.99;465.04;463.45;443.12;501.67;468.25
7299;Vitória do Jari;AP;Estadual;54;462.36;476.49;463.13;459.56;479.63;468.23
7300;São Bentinho;PB;Estadual;19;467.94;468.36;471.21;464.03;469.47;468.2
7301;Milagres do Maranhão;MA;Estadual;23;459.5;465.3;484.38;459.62;472.17;468.2
7302;Presidente Vargas;MA;Estadual;43;459.12;459.3;467.03;451.3;504.19;468.19
7303;Terra Nova;BA;Estadual;34;469.9;472.6;464.57;447.96;485.88;468.18
7304;Lago do Junco;MA;Estadual;76;460.59;467.21;475.49;460.5;477.11;468.18
7305;Iranduba;AM;Estadual;310;468.87;467.39;470.59;453.73;480.32;468.18
7306;Morpará;BA;Estadual;28;445.39;459.74;466.96;455.92;512.86;468.17
7307;Viçosa;AL;Estadual;139;464.52;465.51;466.08;453.07;491.51;468.14
7308;Dois Vizinhos;PR;Municipal;2;457.75;500.2;484.8;467.95;430.0;468.14
7309;Fagundes;PB;Municipal;5;459.2;495.36;446.12;463.7;476.0;468.08
7310;São Domingos do Capim;PA;Estadual;114;456.16;460.91;476.55;453.67;492.98;468.05
7311;Colônia do Piauí;PI;Estadual;52;451.93;456.47;466.84;459.87;505.0;468.02
7312;Açu;RN;Municipal;1;530.2;470.1;428.4;471.3;440.0;468.0
7313;Canarana;BA;Estadual;99;455.57;461.97;468.57;458.66;495.15;467.99
7314;Capim;PB;Municipal;3;495.13;454.37;483.37;440.33;466.67;467.97
7315;Lagoa do Tocantins;TO;Estadual;24;451.27;461.01;473.5;469.07;485.0;467.97
7316;Lagoa da Canoa;AL;Estadual;94;454.54;463.06;471.68;466.82;483.62;467.94
7317;Antonina do Norte;CE;Estadual;77;456.44;463.41;464.49;471.2;484.16;467.94
7318;Arapoema;TO;Estadual;60;447.19;465.75;480.48;464.9;481.33;467.93
7319;Pedro Afonso;TO;Estadual;124;462.08;469.35;464.81;471.83;471.45;467.91
7320;Urucará;AM;Estadual;124;451.02;455.86;472.35;451.94;508.39;467.91
7321;Presidente Juscelino;MA;Estadual;84;448.2;472.96;469.91;448.23;500.24;467.91
7322;Matões;MA;Estadual;162;447.73;458.51;468.98;449.35;514.81;467.88
7323;Araguanã;TO;Estadual;47;465.08;467.64;470.36;449.89;486.38;467.87
7324;Moju;PA;Municipal;26;453.34;472.97;455.82;477.95;479.23;467.86
7325;Barros Cassal;RS;Estadual;24;464.6;473.58;471.71;462.65;466.67;467.84
7326;Batalha;AL;Estadual;104;465.02;468.26;471.23;459.3;475.38;467.84
7327;Belo Monte;AL;Estadual;20;439.09;454.28;470.92;462.84;512.0;467.82
7328;Fonte Boa;AM;Estadual;110;458.27;456.08;464.65;471.99;488.0;467.8
7329;Francisco Macedo;PI;Estadual;29;459.32;457.76;457.89;465.94;497.93;467.77
7330;Betânia;PE;Estadual;18;457.99;461.08;457.67;488.72;473.33;467.76
7331;Valença do Piauí;PI;Municipal;2;473.65;437.35;477.85;489.8;460.0;467.73
7332;Presidente Jânio Quadros;BA;Estadual;37;462.17;475.68;465.28;461.36;474.05;467.71
7333;Jucuruçu;BA;Municipal;2;477.05;433.5;446.5;461.45;520.0;467.7
7334;Cabixi;RO;Estadual;22;454.58;486.27;497.55;460.03;440.0;467.68
7335;São José da Lagoa Tapada;PB;Estadual;22;450.23;455.52;459.09;461.68;511.82;467.67
7336;Presidente Kennedy;TO;Estadual;24;452.0;456.86;466.28;451.2;511.67;467.6
7337;Paes Landim;PI;Estadual;26;453.86;476.14;473.42;460.67;473.85;467.59
7338;Ibirarema;SP;Estadual;26;469.15;465.49;467.02;472.43;463.85;467.59
7339;Baía Formosa;RN;Estadual;51;448.13;466.37;469.06;474.58;479.61;467.55
7340;Pindobaçu;BA;Estadual;80;463.12;468.69;472.08;450.08;483.75;467.55
7341;Colônia do Gurguéia;PI;Estadual;49;449.67;467.99;471.64;465.14;483.27;467.54
7342;Ervália;MG;Municipal;9;445.6;483.77;466.08;457.76;484.44;467.53
7343;Água Fria de Goiás;GO;Estadual;12;480.88;447.43;480.39;467.21;461.67;467.52
7344;Manoel Emídio;PI;Estadual;52;457.48;455.62;475.98;452.22;496.15;467.49
7345;Cachoeira do Arari;PA;Estadual;94;443.22;467.45;467.75;444.01;514.89;467.46
7346;Raposa;MA;Estadual;129;467.32;465.37;469.89;453.56;481.09;467.45
7347;Alagoinha;PE;Estadual;56;482.96;474.54;453.07;467.76;458.93;467.45
7348;Santa Filomena;PE;Estadual;65;456.68;463.65;470.43;458.75;487.69;467.44
7349;Juvenília;MG;Estadual;38;463.63;470.6;474.39;461.68;466.84;467.43
7350;Formosa do Rio Preto;BA;Municipal;1;487.5;441.9;459.6;368.1;580.0;467.42
7351;Rodolfo Fernandes;RN;Estadual;20;438.58;459.15;462.02;455.31;522.0;467.41
7352;Curitiba;PR;Municipal;9;473.56;454.13;483.52;474.66;451.11;467.4
7353;Sirinhaém;PE;Estadual;180;460.56;461.6;460.19;460.5;494.11;467.39
7354;Rosário Oeste;MT;Estadual;88;462.85;465.96;481.58;455.78;470.68;467.37
7355;Marianópolis do Tocantins;TO;Estadual;30;455.11;463.27;474.72;476.36;467.33;467.36
7356;Colinas;MA;Estadual;210;456.07;465.48;470.23;462.23;482.67;467.34
7357;Natalândia;MG;Privada;10;460.02;465.13;470.96;432.5;508.0;467.32
7358;Itajá;RN;Estadual;40;459.57;455.19;467.07;460.66;494.0;467.3
7359;Buriticupu;MA;Municipal;1;502.0;436.1;495.3;483.1;420.0;467.3
7360;Itaí;SP;Municipal;1;485.7;522.7;405.0;463.1;460.0;467.3
7361;Arame;MA;Estadual;129;453.42;472.26;465.79;460.89;484.03;467.28
7362;Umburatiba;MG;Estadual;11;469.43;476.71;463.36;457.75;469.09;467.27
7363;São Joaquim do Monte;PE;Estadual;59;459.3;465.72;467.33;469.64;474.24;467.24
7364;Rancho Alegre D'Oeste;PR;Estadual;26;474.58;476.06;466.27;443.12;476.15;467.24
7365;Cafezal do Sul;PR;Estadual;24;460.03;467.26;482.16;441.63;485.0;467.22
7366;Zabelê;PB;Estadual;19;477.15;485.3;464.89;436.13;472.63;467.22
7367;Rio Maria;PA;Municipal;7;472.46;498.04;465.77;454.03;445.71;467.2
7368;Eldorado do Carajás;PA;Estadual;83;453.34;472.23;470.53;457.85;481.93;467.18
7369;Novo Santo Antônio;PI;Estadual;14;430.49;467.19;472.0;461.92;504.29;467.18
7370;Alto Alegre do Pindaré;MA;Estadual;132;456.07;465.65;468.79;459.81;485.61;467.18
7371;São Francisco do Maranhão;MA;Estadual;52;453.63;460.88;480.65;452.9;487.69;467.15
7372;São Pedro do Suaçuí;MG;Estadual;33;457.31;474.01;474.95;474.33;455.15;467.15
7373;Aveiro;PA;Estadual;8;448.94;449.49;454.75;440.04;542.5;467.14
7374;Itagimirim;BA;Estadual;23;469.09;447.99;465.49;458.3;494.78;467.13
7375;São Félix do Araguaia;MT;Municipal;3;489.63;512.63;506.47;413.57;413.33;467.13
7376;Lavras da Mangabeira;CE;Municipal;1;454.4;495.2;481.1;444.9;460.0;467.12
7377;Bom Jesus das Selvas;MA;Estadual;50;456.82;459.53;459.34;463.51;496.4;467.12
7378;Ererê;CE;Estadual;52;456.85;476.6;464.04;453.12;485.0;467.12
7379;Lagoa do Barro do Piauí;PI;Estadual;24;465.95;463.33;450.47;434.02;521.67;467.09
7380;Salgado de São Félix;PB;Estadual;29;456.18;460.23;457.38;454.0;507.59;467.08
7381;Santa Luzia;MA;Estadual;148;457.42;463.77;471.87;452.28;490.0;467.07
7382;Mundo Novo;BA;Estadual;81;465.01;468.87;457.62;457.47;486.17;467.03
7383;Anajatuba;MA;Estadual;100;456.48;460.08;468.35;455.75;494.4;467.01
7384;São João do Arraial;PI;Estadual;39;445.22;461.91;466.27;473.92;487.69;467.0
7385;São João do Tigre;PB;Estadual;14;452.62;456.58;469.77;454.51;501.43;466.98
7386;Damião;PB;Estadual;25;463.72;453.96;469.7;454.65;492.8;466.97
7387;Cônego Marinho;MG;Estadual;49;460.64;457.35;463.48;468.44;484.9;466.96
7388;Governador Mangabeira;BA;Estadual;124;455.11;461.1;473.84;454.11;490.65;466.96
7389;Arinos;MG;Estadual;80;471.9;472.48;476.01;458.34;456.0;466.95
7390;Wanderlândia;TO;Estadual;55;450.62;472.93;467.39;464.29;479.27;466.9
7391;Inhacorá;RS;Estadual;5;480.36;463.64;475.56;402.84;512.0;466.88
7392;Rio Tinto;PB;Estadual;73;456.12;456.34;471.42;459.16;490.96;466.8
7393;Santo Antônio do Leverger;MT;Estadual;69;465.7;469.08;472.24;467.22;459.71;466.79
7394;Deputado Irapuan Pinheiro;CE;Estadual;80;457.75;478.78;466.28;476.34;454.75;466.78
7395;São Felipe;BA;Estadual;110;455.81;462.88;465.95;463.2;486.0;466.77
7396;Indiaroba;SE;Estadual;80;458.5;460.75;462.09;459.93;492.5;466.76
7397;Capela;AL;Estadual;55;450.38;451.23;458.17;452.11;521.82;466.74
7398;Morrinhos;CE;Estadual;147;453.53;465.47;466.41;462.97;485.31;466.74
7399;Humaitá;AM;Estadual;332;462.95;467.12;470.07;455.1;478.43;466.74
7400;Lagoa do Mato;MA;Estadual;69;455.69;464.39;463.89;446.34;503.19;466.7
7401;Parauapebas;PA;Municipal;145;465.43;467.45;465.49;461.91;473.1;466.68
7402;Igreja Nova;AL;Estadual;55;453.41;460.11;464.18;445.46;510.18;466.67
7403;Nazaré do Piauí;PI;Estadual;69;456.67;467.36;465.19;467.04;477.1;466.67
7404;Frutuoso Gomes;RN;Estadual;23;449.28;449.14;495.45;469.86;469.57;466.66
7405;Pilõezinhos;PB;Estadual;12;469.53;460.71;458.57;462.85;481.67;466.66
7406;Massapê do Piauí;PI;Estadual;20;449.49;473.16;478.89;477.74;454.0;466.66
7407;Nova Crixás;GO;Estadual;21;468.19;471.91;464.15;449.93;479.05;466.65
7408;Nova Iorque;MA;Estadual;12;442.68;452.94;488.9;457.02;491.67;466.64
7409;Muricilândia;TO;Estadual;19;457.63;461.41;470.2;468.81;474.74;466.56
7410;Maracajá;SC;Estadual;9;459.77;474.82;436.58;501.61;460.0;466.56
7411;Água Branca;PI;Estadual;105;456.3;455.76;467.28;468.34;485.14;466.56
7412;Olho D'Água do Piauí;PI;Estadual;20;452.48;455.07;462.07;456.0;507.0;466.53
7413;Limoeiro do Ajuru;PA;Estadual;208;452.47;472.99;470.73;449.34;487.12;466.53
7414;Tutóia;MA;Municipal;6;461.88;448.17;455.75;463.52;503.33;466.53
7415;Concórdia do Pará;PA;Municipal;37;456.42;476.32;467.85;471.97;460.0;466.51
7416;Trizidela do Vale;MA;Estadual;117;463.84;459.93;469.55;462.41;476.75;466.5
7417;Muquém de São Francisco;BA;Estadual;13;463.79;455.33;463.65;438.75;510.77;466.46
7418;Araioses;MA;Estadual;163;454.37;459.13;468.53;459.35;490.8;466.44
7419;Talismã;TO;Estadual;20;442.6;462.86;463.74;459.79;503.0;466.4
7420;Alto Paraíso;PR;Estadual;15;473.3;475.69;465.46;448.17;469.33;466.39
7421;Antônio Gonçalves;BA;Estadual;34;445.08;475.25;465.79;474.67;471.18;466.39
7422;Santa Rosa do Piauí;PI;Estadual;34;462.93;480.49;464.16;449.62;474.71;466.38
7423;Mascote;BA;Estadual;51;475.29;452.95;459.8;436.41;507.45;466.38
7424;Mata Roma;MA;Estadual;78;457.63;462.46;465.19;458.62;487.95;466.37
7425;Rio do Campo;SC;Estadual;8;458.54;479.69;469.21;469.34;455.0;466.36
7426;Algodão de Jandaíra;PB;Estadual;12;455.58;484.38;474.54;450.62;466.67;466.36
7427;Santa Rita de Cássia;BA;Municipal;7;417.89;483.14;461.39;457.86;511.43;466.34
7428;Volta Grande;MG;Estadual;10;452.08;462.58;464.15;496.8;456.0;466.32
7429;Conceição do Araguaia;PA;Estadual;290;449.35;466.45;474.94;452.22;488.62;466.31
7430;Curionópolis;PA;Estadual;77;455.53;477.29;471.89;447.88;478.96;466.31
7431;Tacima;PB;Estadual;36;452.99;474.53;473.05;449.86;481.11;466.31
7432;Pilar;AL;Estadual;115;456.77;469.95;462.97;454.43;487.3;466.29
7433;Careiro da Várzea;AM;Estadual;81;452.14;461.74;472.28;460.05;485.19;466.28
7434;Curaçá;BA;Estadual;132;451.23;468.83;466.01;456.82;488.48;466.27
7435;Porto Walter;AC;Estadual;54;452.48;462.99;461.7;455.15;498.89;466.24
7436;Castanhal;PA;Municipal;39;451.1;455.03;486.62;446.09;492.31;466.23
7437;Joinville;SC;Municipal;7;508.21;451.37;460.57;456.7;454.29;466.23
7438;Fortaleza do Tabocão;TO;Estadual;41;455.34;454.11;473.25;458.1;490.24;466.21
7439;São João da Ponta;PA;Estadual;19;449.54;454.46;470.67;452.16;504.21;466.21
7440;Lagoa de São Francisco;PI;Estadual;37;448.34;471.91;463.03;468.19;479.46;466.19
7441;Bernardo do Mearim;MA;Estadual;32;445.38;462.22;465.51;472.18;485.62;466.18
7442;Almeirim;PA;Estadual;114;453.61;467.69;465.04;455.31;489.12;466.15
7443;Rolador;RS;Estadual;13;472.53;479.64;471.68;448.35;458.46;466.13
7444;Santo Inácio do Piauí;PI;Estadual;18;437.49;415.64;455.78;445.01;576.67;466.12
7445;Barro Preto;BA;Estadual;16;464.29;476.57;471.25;425.98;492.5;466.12
7446;Tenente Laurentino Cruz;RN;Estadual;33;448.4;470.14;462.43;469.65;480.0;466.12
7447;Baixa Grande do Ribeiro;PI;Estadual;53;449.76;458.88;461.1;475.84;484.91;466.1
7448;Itapecuru Mirim;MA;Estadual;291;465.47;467.75;460.64;460.78;475.81;466.09
7449;Óleo;SP;Estadual;19;474.06;487.52;465.51;466.4;436.84;466.07
7450;Itaguaçu da Bahia;BA;Municipal;7;456.84;464.19;459.74;421.01;528.57;466.07
7451;Campina Grande;PB;Municipal;5;463.58;520.14;461.54;444.92;440.0;466.04
7452;Amarante;PI;Estadual;111;449.99;468.99;472.28;454.64;484.32;466.04
7453;Brejinho de Nazaré;TO;Estadual;66;443.75;453.92;467.26;453.09;512.12;466.03
7454;Santa Fé do Araguaia;TO;Estadual;54;451.87;465.32;470.32;472.93;469.63;466.01
7455;Umbuzeiro;PB;Estadual;46;464.02;474.93;468.29;454.99;467.83;466.01
7456;Hidrolândia;GO;Municipal;1;506.5;455.4;380.5;527.5;460.0;465.98
7457;Andorinha;BA;Estadual;49;460.51;464.28;465.1;455.74;484.08;465.94
7458;Moju;PA;Estadual;278;457.76;461.67;471.1;451.96;487.12;465.92
7459;Santa Terezinha do Tocantins;TO;Estadual;18;455.72;469.17;470.71;471.74;462.22;465.91
7460;Miranda do Norte;MA;Estadual;133;462.24;468.06;471.28;459.43;468.42;465.89
7461;Mirinzal;MA;Estadual;105;464.2;457.16;471.84;453.69;482.48;465.87
7462;Dois Riachos;AL;Estadual;44;464.89;470.6;461.7;465.35;466.82;465.87
7463;Porto Real do Colégio;AL;Estadual;49;459.91;461.1;464.81;464.99;478.37;465.83
7464;Hugo Napoleão;PI;Estadual;21;432.35;474.91;478.96;462.86;480.0;465.82
7465;Maiquinique;BA;Privada;1;437.1;434.8;430.3;466.9;560.0;465.82
7466;Pereiras;SP;Estadual;16;468.9;460.26;454.0;474.71;471.25;465.82
7467;Novo Triunfo;BA;Estadual;30;444.08;461.62;459.01;453.64;510.67;465.8
7468;Itamarati;AM;Estadual;30;452.26;450.73;460.8;451.75;513.33;465.78
7469;Galinhos;RN;Estadual;13;466.31;479.4;456.87;455.52;470.77;465.77
7470;Uruçuí;PI;Estadual;159;454.37;472.46;466.68;452.26;483.02;465.76
7471;Barra de Guabiraba;PE;Estadual;72;458.62;460.41;455.1;459.48;495.0;465.72
7472;Jampruca;MG;Estadual;12;469.08;459.24;468.54;451.69;480.0;465.71
7473;Apiacás;MT;Estadual;33;466.33;480.9;472.31;438.04;470.91;465.7
7474;Tracuateua;PA;Municipal;34;445.85;466.71;453.89;456.71;505.29;465.69
7475;Sucupira do Norte;MA;Estadual;46;460.02;455.53;458.82;469.66;484.35;465.68
7476;Esperantina;TO;Estadual;60;462.48;469.14;471.18;454.38;471.0;465.64
7477;Campo Belo do Sul;SC;Estadual;5;447.44;478.52;459.3;486.84;456.0;465.62
7478;Matriz de Camaragibe;AL;Estadual;79;456.27;457.18;468.8;455.12;490.63;465.6
7479;Santa Cruz do Arari;PA;Estadual;19;443.06;458.83;472.74;442.86;510.53;465.6
7480;Buritirana;MA;Estadual;40;460.79;469.25;468.32;452.04;477.5;465.58
7481;Paratinga;BA;Municipal;48;449.72;451.88;467.62;438.3;520.0;465.5
7482;Paquetá;PI;Estadual;24;462.42;450.89;436.08;456.36;521.67;465.48
7483;Cacimbas;PB;Estadual;17;442.52;472.09;461.03;456.35;495.29;465.46
7484;Mateiros;TO;Estadual;15;459.46;447.67;451.6;444.56;524.0;465.46
7485;Anchieta;SC;Estadual;3;473.23;484.1;477.3;472.57;420.0;465.44
7486;Conceição do Canindé;PI;Estadual;14;450.68;465.05;466.51;472.04;472.86;465.43
7487;Montanhas;RN;Estadual;41;453.18;467.74;462.51;454.42;489.27;465.42
7488;Gameleira;PE;Estadual;60;460.5;465.0;464.38;456.57;480.33;465.36
7489;Curuá;PA;Estadual;57;454.01;463.61;463.21;461.0;484.91;465.35
7490;São José do Cerrito;SC;Estadual;16;458.01;478.19;484.54;458.51;447.5;465.35
7491;Ribeirão do Largo;BA;Estadual;39;453.22;480.23;480.02;449.11;464.1;465.34
7492;Pimenteiras;PI;Municipal;1;416.5;539.1;528.1;383.0;460.0;465.34
7493;Barreirinha;AM;Estadual;218;453.3;466.98;476.17;448.62;481.56;465.33
7494;Borá;SP;Estadual;3;473.83;455.9;493.83;463.03;440.0;465.32
7495;Sangão;SC;Estadual;4;460.4;457.95;505.48;427.7;475.0;465.31
7496;Gonçalves Dias;MA;Estadual;92;451.75;474.07;465.32;459.19;476.09;465.28
7497;Conceição do Lago-Açu;MA;Estadual;27;459.34;453.57;460.11;470.98;482.22;465.24
7498;Barreirinhas;MA;Estadual;195;458.25;465.18;473.86;456.58;472.21;465.21
7499;Cabeceira Grande;MG;Estadual;56;467.98;478.32;470.85;452.43;456.43;465.2
7500;Campestre do Maranhão;MA;Estadual;65;449.58;464.82;469.62;452.81;488.92;465.15
7501;Marizópolis;PB;Estadual;13;463.88;471.29;471.45;462.15;456.92;465.14
7502;Rio Preto da Eva;AM;Estadual;89;456.24;472.09;471.29;457.9;467.87;465.07
7503;São José do Egito;PE;Municipal;5;454.24;471.22;456.96;438.86;504.0;465.06
7504;Itacaré;BA;Estadual;67;457.41;471.42;465.81;460.53;470.15;465.06
7505;General Maynard;SE;Estadual;28;447.66;454.69;468.26;468.87;485.71;465.04
7506;Bocaina do Sul;SC;Estadual;15;464.19;487.21;480.37;477.27;416.0;465.01
7507;Rodrigues Alves;AC;Estadual;110;455.26;460.15;463.67;451.92;494.0;465.0
7508;Comercinho;MG;Privada;3;400.77;438.03;467.77;571.7;446.67;464.99
7509;Santana dos Garrotes;PB;Estadual;31;456.96;441.22;460.67;460.87;505.16;464.98
7510;Itaíba;PE;Municipal;4;476.85;460.22;417.52;440.3;530.0;464.98
7511;Praia Grande;SC;Estadual;17;468.14;479.71;465.27;439.97;471.76;464.97
7512;Rosário;MA;Municipal;2;426.05;446.55;427.15;525.0;500.0;464.95
7513;Lábrea;AM;Federal;61;458.98;450.08;469.46;452.39;493.77;464.94
7514;Capela;SE;Estadual;134;461.47;457.57;461.94;452.81;490.9;464.94
7515;Campo Redondo;RN;Estadual;44;457.43;454.59;468.94;455.4;488.18;464.91
7516;Fortim;CE;Estadual;91;454.73;461.55;463.78;471.25;473.19;464.9
7517;Condado;PE;Privada;2;502.3;493.75;423.7;464.75;440.0;464.9
7518;Pau D'Arco;TO;Estadual;38;457.03;464.2;468.29;442.21;492.63;464.87
7519;Santana do Maranhão;MA;Estadual;58;449.54;478.15;471.36;458.42;466.9;464.87
7520;Bom Jesus;PI;Estadual;241;456.19;460.34;463.91;457.29;486.47;464.84
7521;Nova Rosalândia;TO;Estadual;25;455.68;465.83;462.29;467.54;472.8;464.83
7522;Taquarana;AL;Estadual;78;456.64;464.46;465.82;462.95;474.1;464.8
7523;Ouro Velho;PB;Estadual;5;463.4;463.28;440.06;445.04;512.0;464.76
7524;Brejões;BA;Estadual;108;453.0;455.91;472.16;451.73;490.93;464.75
7525;Inajá;PR;Estadual;17;473.94;471.37;457.47;472.73;448.24;464.75
7526;Nova Olinda do Norte;AM;Estadual;135;448.57;464.16;461.6;458.15;491.26;464.75
7527;Bacurituba;MA;Estadual;56;458.24;463.94;466.41;442.95;492.14;464.74
7528;São Miguel do Tapuio;PI;Estadual;113;463.21;470.02;468.31;453.79;468.32;464.73
7529;Conde;PB;Estadual;65;451.66;454.05;477.48;456.96;483.38;464.71
7530;Carinhanha;BA;Estadual;131;457.5;457.05;465.87;449.09;494.05;464.71
7531;Ponto Belo;ES;Estadual;35;472.71;476.58;478.78;458.55;436.57;464.64
7532;Nova Ipixuna;PA;Municipal;11;465.36;474.93;462.03;439.08;481.82;464.64
7533;Amarante do Maranhão;MA;Municipal;13;460.48;450.09;463.47;456.82;492.31;464.63
7534;Álvaro de Carvalho;SP;Estadual;8;450.74;460.36;471.85;497.52;442.5;464.6
7535;Santa Amélia;PR;Estadual;17;456.06;463.88;466.73;463.22;472.94;464.57
7536;Atalaia do Norte;AM;Estadual;39;453.2;457.69;476.25;455.15;480.51;464.56
7537;Oeiras;PI;Municipal;3;436.9;517.63;485.6;455.97;426.67;464.55
7538;Pilões;PB;Estadual;37;457.05;456.13;467.62;464.52;477.3;464.52
7539;Senador La Rocque;MA;Estadual;82;454.15;461.62;459.52;466.65;480.49;464.48
7540;Baraúna;RN;Municipal;1;453.5;519.3;417.8;391.6;540.0;464.44
7541;São Gonçalo dos Campos;BA;Municipal;82;452.63;461.4;460.37;448.57;499.02;464.4
7542;Porto Calvo;AL;Estadual;191;454.56;462.47;465.9;452.77;486.28;464.4
7543;Nova Olinda;TO;Estadual;43;458.13;459.95;458.06;469.1;476.74;464.4
7544;São Geraldo do Araguaia;PA;Estadual;152;453.02;465.76;469.99;455.65;477.5;464.38
7545;Bacabeira;MA;Estadual;81;464.0;465.24;454.27;455.46;482.72;464.34
7546;Pau D'Arco do Piauí;PI;Estadual;29;458.06;460.89;454.16;465.64;482.76;464.3
7547;Campo Alegre do Fidalgo;PI;Estadual;23;458.5;466.96;470.91;455.47;469.57;464.28
7548;Santa Luzia do Pará;PA;Municipal;19;473.63;460.02;467.52;446.33;473.68;464.24
7549;Senador Alexandre Costa;MA;Estadual;65;458.64;463.43;466.37;447.78;484.92;464.23
7550;Pio XII;MA;Estadual;181;453.75;460.27;467.71;453.5;485.64;464.17
