POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
7200;Logradouro;PB;Estadual;5;447.66;465.66;438.96;419.32;528.0;459.92
7201;Envira;AM;Estadual;37;429.84;448.35;419.96;449.82;550.81;459.75
7202;Mucambo;CE;Estadual;65;444.46;455.1;443.97;459.96;495.08;459.71
7203;Laranjeiras;SE;Estadual;13;431.15;461.46;411.43;457.21;536.92;459.64
7204;Jussara;BA;Estadual;4;504.5;407.38;403.65;422.4;560.0;459.58
7205;Bonfim;RR;Estadual;7;414.9;444.4;437.9;506.36;494.29;459.57
7206;Afonso Cunha;MA;Estadual;10;436.33;443.72;395.35;432.42;590.0;459.56
7207;Estrela do Norte;GO;Estadual;4;432.0;465.08;427.25;468.35;505.0;459.54
7208;Amorinópolis;GO;Estadual;7;421.04;450.34;422.17;478.36;525.71;459.53
7209;Gameleiras;MG;Estadual;17;430.59;454.2;445.45;479.06;488.24;459.51
7210;Caém;BA;Municipal;1;393.6;399.2;455.3;409.3;640.0;459.48
7211;Godofredo Viana;MA;Estadual;13;412.06;442.16;430.95;459.78;552.31;459.45
7212;Apicum-Açu;MA;Estadual;20;427.55;459.82;428.51;463.34;518.0;459.44
7213;Boa Esperança;ES;Privada;2;392.05;450.4;476.65;537.85;440.0;459.39
7214;Ocauçu;SP;Estadual;4;436.62;418.85;460.55;485.6;495.0;459.32
7215;Santa Luzia do Paruá;MA;Municipal;1;406.9;381.9;491.8;575.9;440.0;459.3
7216;Campestre;AL;Estadual;3;451.83;433.63;422.3;435.23;553.33;459.27
7217;Brejo Grande do Araguaia;PA;Estadual;3;400.5;480.9;415.93;458.93;540.0;459.25
7218;Beruri;AM;Estadual;41;419.18;443.47;434.69;461.22;537.56;459.22
7219;Barreira;CE;Estadual;66;439.37;445.43;434.65;463.28;513.33;459.21
7220;Viçosa;RN;Estadual;4;432.5;400.52;424.7;443.18;595.0;459.18
7221;Forquetinha;RS;Estadual;2;435.6;488.85;438.5;462.75;470.0;459.14
7222;Campestre de Goiás;GO;Estadual;11;428.39;463.47;450.85;452.76;500.0;459.09
7223;Santo Antônio do Retiro;MG;Municipal;1;434.1;477.0;408.4;435.7;540.0;459.04
7224;Ribeirão do Largo;BA;Estadual;7;417.89;448.94;451.5;422.34;554.29;458.99
7225;Itacoatiara;AM;Estadual;364;436.31;451.95;433.02;451.72;521.7;458.94
7226;Porto Alegre do Norte;MT;Estadual;4;466.42;488.45;468.18;421.65;450.0;458.94
7227;Lagoão;RS;Estadual;6;442.17;432.38;449.0;447.4;523.33;458.86
7228;Maracaçumé;MA;Estadual;23;422.95;427.05;416.91;453.41;573.91;458.85
7229;Belágua;MA;Estadual;6;428.18;472.97;447.13;439.27;506.67;458.84
7230;Caucaia;CE;Municipal;4;453.22;437.5;449.35;473.95;480.0;458.8
7231;Cedro;PE;Estadual;23;442.36;446.78;438.64;466.94;499.13;458.77
7232;Bagre;PA;Municipal;5;374.26;407.52;413.0;474.88;624.0;458.73
7233;Avelinópolis;GO;Estadual;9;414.19;470.19;448.44;465.1;495.56;458.7
7234;Natuba;PB;Estadual;5;453.8;423.48;409.32;478.84;528.0;458.69
7235;Fama;MG;Estadual;7;450.66;431.47;400.96;473.19;537.14;458.68
7236;Solonópole;CE;Estadual;50;437.69;451.01;441.64;469.83;493.2;458.67
7237;Chapada Gaúcha;MG;Estadual;11;449.16;458.5;442.64;446.64;496.36;458.66
7238;Jardim Alegre;PR;Estadual;7;472.34;435.4;449.86;464.13;471.43;458.63
7239;Maragogi;AL;Estadual;8;435.92;441.89;434.35;435.94;545.0;458.62
7240;Bom Lugar;MA;Estadual;9;466.5;435.21;423.96;460.73;506.67;458.61
7241;Moju;PA;Municipal;13;435.86;445.98;411.12;442.91;556.92;458.56
7242;Retirolândia;BA;Privada;2;431.7;431.8;429.2;479.8;520.0;458.5
7243;Pimenteiras do Oeste;RO;Estadual;4;400.12;449.4;428.45;449.5;565.0;458.5
7244;Portelândia;GO;Estadual;11;437.69;451.35;447.63;462.93;492.73;458.47
7245;Ibiara;PB;Estadual;8;444.52;459.39;452.41;468.41;467.5;458.45
7246;Guajeru;BA;Estadual;5;389.52;435.36;445.42;497.74;524.0;458.41
7247;Mombuca;SP;Estadual;2;449.8;429.7;399.6;452.9;560.0;458.4
7248;Lago Verde;MA;Estadual;23;410.09;445.47;426.07;454.6;555.65;458.38
7249;Aguiar;PB;Estadual;18;426.64;414.97;441.29;427.8;581.11;458.36
7250;Paulistas;MG;Estadual;3;476.57;430.87;370.87;453.43;560.0;458.35
7251;Ipanguaçu;RN;Estadual;22;440.55;448.86;416.7;439.95;545.45;458.3
7252;Pindorama;SP;Estadual;9;443.49;470.84;415.57;474.9;486.67;458.29
7253;Lontra;MG;Estadual;9;441.9;446.43;454.04;460.2;488.89;458.29
7254;Ribeirão Branco;SP;Estadual;4;464.62;448.15;424.98;473.18;480.0;458.18
7255;Muaná;PA;Municipal;1;496.4;557.2;396.4;440.5;400.0;458.1
7256;Caldas;MG;Municipal;2;425.8;494.65;464.05;405.85;500.0;458.07
7257;Fonte Boa;AM;Estadual;89;420.93;444.34;431.74;440.83;552.36;458.04
7258;Paranapoema;PR;Estadual;3;461.47;480.23;450.57;431.17;466.67;458.02
7259;Coronel Murta;MG;Estadual;5;423.24;452.38;418.06;456.32;540.0;458.0
7260;Tesouro;MT;Estadual;4;463.55;462.4;445.42;423.52;495.0;457.98
7261;Jardim do Mulato;PI;Estadual;4;450.9;432.7;434.0;422.12;550.0;457.94
7262;Brasilândia do Tocantins;TO;Estadual;4;435.95;488.55;430.22;435.0;500.0;457.94
7263;Érico Cardoso;BA;Estadual;15;400.89;437.67;429.57;446.77;574.67;457.91
7264;Igarapé-Miri;PA;Municipal;34;414.47;446.92;426.2;453.72;548.24;457.91
7265;Sales Oliveira;SP;Estadual;2;429.0;465.0;402.35;433.0;560.0;457.87
7266;Bernardino de Campos;SP;Estadual;8;448.7;437.8;431.38;468.85;502.5;457.84
7267;Abel Figueiredo;PA;Municipal;2;440.5;409.1;432.6;407.0;600.0;457.84
7268;Nossa Senhora do Livramento;MT;Estadual;13;433.7;462.04;454.95;466.0;472.31;457.8
7269;Primeira Cruz;MA;Estadual;5;431.42;443.46;412.02;462.02;540.0;457.78
7270;Araguaiana;MT;Estadual;5;426.92;468.72;436.6;440.68;516.0;457.78
7271;Cachoeirinha;TO;Estadual;4;441.35;434.05;395.88;422.52;595.0;457.76
7272;Pai Pedro;MG;Estadual;4;444.28;412.52;413.48;458.48;560.0;457.75
7273;Pureza;RN;Estadual;7;426.33;411.77;481.01;423.86;545.71;457.74
7274;Quatis;RJ;Municipal;2;451.55;440.8;405.3;421.05;570.0;457.74
7275;Mucajaí;RR;Estadual;9;415.23;439.06;432.93;436.81;564.44;457.7
7276;Divisa Alegre;MG;Municipal;1;477.0;492.7;417.8;440.9;460.0;457.68
7277;Santa Izabel do Pará;PA;Municipal;4;455.55;424.95;451.28;436.45;520.0;457.65
7278;Paraná;RN;Estadual;8;445.39;456.24;440.9;448.22;497.5;457.65
7279;Pedra Branca;PB;Estadual;7;423.73;447.86;454.66;418.79;542.86;457.58
7280;Britânia;GO;Estadual;5;433.74;464.82;449.6;451.68;488.0;457.57
7281;Joca Marques;PI;Estadual;4;410.28;439.5;418.35;399.48;620.0;457.52
7282;Mantena;MG;Municipal;1;442.9;508.3;428.7;427.5;480.0;457.48
7283;Vera Mendes;PI;Estadual;3;434.0;448.6;403.17;428.27;573.33;457.47
7284;Santa Cruz da Esperança;SP;Estadual;1;389.9;492.5;348.7;516.2;540.0;457.46
7285;Itaguaçu da Bahia;BA;Estadual;2;381.7;426.35;461.4;437.6;580.0;457.41
7286;São João do Paraíso;MA;Estadual;24;424.25;441.66;426.86;441.52;552.5;457.36
7287;Itaueira;PI;Estadual;10;435.83;417.1;448.66;451.11;534.0;457.34
7288;Balneário Rincão;SC;Estadual;2;419.8;389.75;435.55;421.5;620.0;457.32
7289;São João da Baliza;RR;Estadual;8;437.54;471.59;411.88;442.81;522.5;457.26
7290;Parnaguá;PI;Estadual;15;393.44;441.97;425.65;467.7;557.33;457.22
7291;Bom Jardim;MA;Estadual;23;446.13;453.17;425.32;450.09;511.3;457.2
7292;Mirinzal;MA;Estadual;30;434.23;450.01;420.49;457.73;523.33;457.16
7293;Itambacuri;MG;Estadual;13;452.79;424.9;424.94;506.15;476.92;457.14
7294;Capim;PB;Estadual;7;409.2;468.94;417.5;421.31;568.57;457.11
7295;Porto do Mangue;RN;Estadual;6;420.15;456.15;401.3;461.25;546.67;457.1
7296;Tuntum;MA;Estadual;18;424.97;446.23;438.81;465.42;510.0;457.08
7297;Aratuba;CE;Estadual;85;441.56;448.54;430.4;459.24;505.65;457.08
7298;Santiago do Sul;SC;Estadual;2;416.55;502.0;410.75;446.1;510.0;457.08
7299;Barra do Quaraí;RS;Estadual;9;463.82;452.84;431.49;448.08;488.89;457.02
7300;Angical;BA;Estadual;6;450.5;422.3;459.58;469.15;483.33;456.97
7301;Santa Maria das Barreiras;PA;Estadual;5;439.14;457.8;452.62;446.08;488.0;456.73
7302;Peri Mirim;MA;Estadual;13;442.7;445.1;426.21;469.54;500.0;456.71
7303;São José do Divino;MG;Estadual;2;416.0;399.3;423.7;514.55;530.0;456.71
7304;Corrente;PI;Estadual;59;425.91;439.74;435.04;444.86;537.97;456.7
7305;Capela;SE;Estadual;57;427.84;445.8;430.39;447.53;531.58;456.63
7306;Monte Negro;RO;Municipal;1;416.0;449.2;432.2;445.6;540.0;456.6
7307;Pedro Gomes;MS;Estadual;12;430.19;466.72;418.7;468.95;498.33;456.58
7308;Catuji;MG;Estadual;5;427.78;479.58;453.8;437.46;484.0;456.52
7309;Potiraguá;BA;Estadual;9;439.18;413.83;415.28;485.28;528.89;456.49
7310;Lagoa do Mato;MA;Estadual;14;420.46;432.89;450.46;429.94;548.57;456.46
7311;Itaguaí;RJ;Municipal;1;487.5;526.3;403.8;424.6;440.0;456.44
7312;Novo Barreiro;RS;Estadual;5;388.0;418.1;450.18;437.38;588.0;456.33
7313;Prudentópolis;PR;Municipal;1;379.3;499.3;417.5;465.4;520.0;456.3
7314;São Raimundo das Mangabeiras;MA;Estadual;24;437.48;437.83;417.63;455.75;532.5;456.24
7315;Doverlândia;GO;Estadual;16;426.92;464.36;440.54;481.75;467.5;456.22
7316;Caseara;TO;Estadual;5;451.06;438.02;424.38;491.32;476.0;456.16
7317;São Roberto;MA;Estadual;11;422.27;459.12;447.02;439.5;512.73;456.13
7318;Conceição da Feira;BA;Estadual;20;429.36;454.16;447.04;450.05;500.0;456.12
7319;Arinos;MG;Estadual;22;436.7;464.77;434.91;446.92;497.27;456.12
7320;Bujaru;PA;Municipal;3;435.0;454.97;439.53;430.87;520.0;456.07
7321;Riachão;MA;Estadual;26;441.74;455.18;419.78;447.43;516.15;456.06
7322;Riachão das Neves;BA;Estadual;15;450.39;440.99;441.36;443.32;504.0;456.01
7323;Recreio;MG;Estadual;3;442.6;420.5;405.07;471.8;540.0;455.99
7324;Campo Novo de Rondônia;RO;Estadual;13;421.26;426.45;412.22;468.84;550.77;455.91
7325;Uirapuru;GO;Estadual;5;494.72;418.4;408.54;529.78;428.0;455.89
7326;José Gonçalves de Minas;MG;Estadual;5;437.16;438.2;406.8;481.02;516.0;455.84
7327;Alto Alegre;RR;Estadual;14;474.44;481.52;420.52;428.43;474.29;455.84
7328;Careiro;AM;Estadual;53;436.94;446.99;436.79;451.26;507.17;455.83
7329;Juramento;MG;Estadual;4;449.62;440.12;426.02;433.3;530.0;455.82
7330;Ipeúna;SP;Estadual;7;459.71;444.06;425.01;473.14;477.14;455.81
7331;Monte do Carmo;TO;Estadual;8;452.75;467.0;419.02;437.7;502.5;455.8
7332;Piraju;SP;Municipal;1;555.4;524.9;493.7;425.0;280.0;455.8
7333;Almas;TO;Estadual;11;415.95;447.8;445.41;451.45;518.18;455.76
7334;Rosário do Ivaí;PR;Municipal;1;507.7;478.8;414.5;457.7;420.0;455.74
7335;Urupema;SC;Estadual;3;373.07;426.73;415.47;456.47;606.67;455.68
7336;Santana do Araguaia;PA;Municipal;10;410.03;432.72;421.07;450.53;564.0;455.67
7337;Buriticupu;MA;Estadual;48;426.23;443.9;428.02;459.53;520.42;455.62
7338;Arantina;MG;Estadual;7;397.74;426.64;433.99;471.09;548.57;455.61
7339;Gurupi;TO;Municipal;1;338.4;429.8;453.5;416.1;640.0;455.56
7340;Quatipuru;PA;Estadual;5;429.46;450.46;405.34;436.56;556.0;455.56
7341;Lucena;PB;Estadual;22;417.05;452.33;418.41;460.8;529.09;455.53
7342;Vila Nova dos Martírios;MA;Estadual;5;454.9;459.08;439.96;447.72;476.0;455.53
7343;Capim Branco;MG;Estadual;7;431.49;457.26;432.23;439.46;517.14;455.51
7344;Presidente Médici;MA;Estadual;10;434.37;423.34;424.02;459.76;536.0;455.5
7345;Adrianópolis;PR;Estadual;4;436.1;456.4;414.2;470.02;500.0;455.34
7346;Brejinho;RN;Estadual;14;430.83;438.29;415.51;454.74;537.14;455.3
7347;Marajá do Sena;MA;Estadual;2;411.95;394.7;395.8;444.05;630.0;455.3
7348;Matrinchã;GO;Estadual;13;431.45;415.66;444.05;457.42;527.69;455.25
7349;Rosário;MA;Estadual;63;434.42;450.17;435.22;445.52;510.79;455.23
7350;Bacuri;MA;Estadual;40;422.31;432.77;426.59;450.94;543.5;455.22
7351;Jitaúna;BA;Estadual;21;429.92;429.39;417.47;448.66;550.48;455.18
7352;Careiro da Várzea;AM;Estadual;88;430.59;449.42;428.67;447.93;519.32;455.18
7353;Landri Sales;PI;Estadual;3;428.0;459.4;467.9;413.3;506.67;455.05
7354;Sapeaçu;BA;Estadual;40;426.98;445.66;431.09;449.92;521.0;454.93
7355;Sandolândia;TO;Estadual;8;431.46;438.55;422.48;467.09;515.0;454.92
7356;Canutama;AM;Estadual;33;431.07;444.5;432.27;459.31;507.27;454.88
7357;Orós;CE;Estadual;101;442.32;440.33;432.84;451.92;506.73;454.83
7358;Rosário Oeste;MT;Estadual;20;441.57;445.22;424.42;460.92;502.0;454.82
7359;Tapauá;AM;Estadual;17;411.46;433.15;417.87;445.75;565.88;454.82
7360;Francisco Ayres;PI;Estadual;5;411.82;389.72;422.26;449.8;600.0;454.72
7361;Lagoa do Piauí;PI;Estadual;4;457.15;449.85;439.35;447.2;480.0;454.71
7362;Cristalândia do Piauí;PI;Estadual;7;460.93;458.6;406.44;441.83;505.71;454.7
7363;Olho d'Água do Casado;AL;Estadual;3;438.8;477.67;460.6;443.03;453.33;454.69
7364;Santa Quitéria do Maranhão;MA;Estadual;26;435.02;440.28;441.55;453.33;503.08;454.65
7365;Joaquim Pires;PI;Estadual;18;438.74;442.68;430.13;437.21;524.44;454.64
7366;Paripueira;AL;Estadual;17;412.64;438.07;420.16;471.69;530.59;454.63
7367;Lagoa dos Patos;MG;Estadual;4;458.25;453.12;429.82;416.9;515.0;454.62
7368;Babaçulândia;TO;Estadual;9;417.48;430.03;453.52;460.53;511.11;454.54
7369;Porto Walter;AC;Estadual;15;438.37;441.71;421.15;446.05;525.33;454.53
7370;Formosa do Rio Preto;BA;Estadual;41;428.24;452.94;433.98;455.94;501.46;454.51
7371;São João do Carú;MA;Estadual;8;447.84;435.15;424.7;422.31;542.5;454.5
7372;Barra de Santo Antônio;AL;Estadual;12;431.96;444.88;408.43;472.11;515.0;454.48
7373;Marechal Deodoro;AL;Estadual;38;444.63;453.7;421.34;450.45;502.11;454.44
7374;Nhamundá;AM;Estadual;105;428.22;453.28;431.58;450.6;508.38;454.41
7375;Maracajá;SC;Estadual;13;448.37;449.57;445.39;460.79;467.69;454.36
7376;Tabatinga;AM;Estadual;126;434.15;450.51;431.77;452.46;502.86;454.35
7377;Areal;RJ;Estadual;5;406.06;461.4;419.92;444.12;540.0;454.3
7378;Monções;SP;Estadual;3;468.5;420.1;427.0;428.9;526.67;454.23
7379;Maçambará;RS;Municipal;3;444.17;438.3;399.3;489.27;500.0;454.21
7380;Morro Grande;SC;Estadual;8;420.12;446.09;455.82;448.98;500.0;454.2
7381;Ribeira do Pombal;BA;Municipal;1;481.5;427.3;396.8;425.2;540.0;454.16
7382;Graça;CE;Estadual;33;446.16;444.08;431.27;465.43;483.64;454.12
7383;Araguanã;TO;Estadual;15;428.5;435.09;425.25;444.35;537.33;454.11
7384;Uarini;AM;Estadual;10;430.22;462.52;412.32;441.45;524.0;454.1
7385;Ferreira Gomes;AP;Estadual;5;412.48;474.7;442.9;412.36;528.0;454.09
7386;Colônia do Piauí;PI;Estadual;8;438.02;455.66;437.3;441.78;497.5;454.05
7387;Rio Grande do Piauí;PI;Estadual;16;425.16;425.92;430.22;447.68;541.25;454.05
7388;Presidente Jânio Quadros;BA;Estadual;15;411.83;447.99;446.93;466.08;497.33;454.03
7389;Ipueiras;TO;Estadual;5;425.04;433.38;425.68;461.98;524.0;454.02
7390;São Paulo de Olivença;AM;Estadual;119;436.36;452.59;431.84;444.45;504.2;453.89
7391;Ponte Preta;RS;Estadual;1;400.4;361.3;396.5;491.1;620.0;453.86
7392;São José do Xingu;MT;Estadual;4;416.55;438.18;448.22;421.35;545.0;453.86
7393;Cravolândia;BA;Estadual;2;400.75;392.85;409.3;456.2;610.0;453.82
7394;Piracanjuba;GO;Municipal;2;360.65;414.15;402.6;431.45;660.0;453.77
7395;Contendas do Sincorá;BA;Estadual;6;453.22;424.45;439.43;478.25;473.33;453.74
7396;Pitangueiras;PR;Estadual;3;442.23;482.67;404.27;459.5;480.0;453.73
7397;Viadutos;RS;Estadual;10;428.94;444.31;439.58;465.81;490.0;453.73
7398;Santa Mariana;PR;Municipal;1;439.8;453.3;400.4;495.1;480.0;453.72
7399;Humaitá;AM;Estadual;138;437.05;449.83;435.73;446.84;499.13;453.72
7400;Cambará;PR;Municipal;2;444.2;466.75;402.75;464.75;490.0;453.69
7401;Benedito Leite;MA;Estadual;13;433.08;402.63;413.85;478.28;540.0;453.57
7402;Pau Brasil;BA;Estadual;7;444.31;434.63;434.46;431.53;522.86;453.56
7403;General Carneiro;MT;Estadual;4;456.32;462.08;436.6;432.3;480.0;453.46
7404;Rio Preto da Eva;AM;Estadual;63;423.4;443.48;432.27;453.43;514.6;453.44
7405;Afuá;PA;Municipal;2;383.9;427.4;403.55;472.2;580.0;453.41
7406;Guarulhos;SP;Municipal;1;425.2;396.2;416.1;469.5;560.0;453.4
7407;Salinas da Margarida;BA;Estadual;25;435.76;455.9;447.87;436.98;490.4;453.38
7408;Desterro;PB;Estadual;31;422.21;432.7;422.49;451.68;537.42;453.3
7409;Murici dos Portelas;PI;Estadual;17;414.76;450.04;419.68;445.34;536.47;453.26
7410;Bom Jesus;PI;Estadual;70;422.04;433.69;424.9;449.63;536.0;453.25
7411;Potiretama;CE;Estadual;30;446.12;440.52;411.79;460.87;506.67;453.19
7412;Paracuru;CE;Privada;3;461.4;434.63;454.03;435.83;480.0;453.18
7413;São José de Princesa;PB;Estadual;4;417.08;430.45;410.42;457.7;550.0;453.13
7414;Paquetá;PI;Estadual;6;412.42;414.5;457.27;444.6;536.67;453.09
7415;Antonina do Norte;CE;Estadual;34;444.51;452.34;422.12;459.92;486.47;453.07
7416;Nova Ipixuna;PA;Estadual;4;419.15;384.42;414.55;477.2;570.0;453.06
7417;Icatu;MA;Estadual;22;432.12;448.27;438.59;442.56;503.64;453.04
7418;Turvelândia;GO;Estadual;12;430.08;468.49;427.42;464.17;475.0;453.03
7419;Chupinguaia;RO;Estadual;5;415.08;442.0;449.3;434.78;524.0;453.03
7420;Lagoa do Sítio;PI;Estadual;7;436.91;441.39;414.19;452.5;520.0;453.0
7421;Santa Fé do Araguaia;TO;Estadual;16;423.36;444.63;412.21;475.99;508.75;452.99
7422;Sítio do Mato;BA;Estadual;2;414.75;478.05;431.8;479.85;460.0;452.89
7423;Turiaçu;MA;Estadual;30;434.47;443.05;422.26;428.37;536.0;452.83
7424;Barreirinha;AM;Municipal;1;312.8;401.5;477.6;492.2;580.0;452.82
7425;Tremembé;SP;Municipal;2;475.5;417.85;427.6;483.0;460.0;452.79
7426;Porto;PI;Estadual;14;419.44;446.04;441.22;432.69;524.29;452.74
7427;Inhangapi;PA;Estadual;12;422.97;443.45;418.78;476.77;501.67;452.73
7428;Baía da Traição;PB;Estadual;16;419.05;446.32;440.19;440.55;517.5;452.72
7429;Cruzeiro do Sul;PR;Estadual;7;453.4;451.2;454.43;441.67;462.86;452.71
7430;Serra do Ramalho;BA;Estadual;8;423.5;416.99;436.48;448.86;537.5;452.66
7431;Matina;BA;Estadual;22;427.14;450.84;445.17;460.07;480.0;452.64
7432;Olivença;AL;Estadual;15;417.66;426.74;417.79;469.03;532.0;452.64
7433;Espírito Santo do Turvo;SP;Estadual;2;459.1;496.05;401.3;396.75;510.0;452.64
7434;São João do Soter;MA;Estadual;12;403.57;448.59;442.8;423.19;545.0;452.63
7435;Canudos;BA;Estadual;17;416.28;441.52;418.64;453.78;532.94;452.63
7436;Davinópolis;GO;Estadual;4;414.9;448.1;416.02;454.08;530.0;452.62
7437;Bossoroca;RS;Municipal;3;427.17;422.37;451.3;481.83;480.0;452.53
7438;Laranjal do Jari;AP;Estadual;33;432.83;435.9;429.31;444.42;520.0;452.49
7439;Novo Santo Antônio;MT;Estadual;2;454.6;464.4;443.35;470.0;430.0;452.47
7440;Jaú do Tocantins;TO;Estadual;7;401.67;425.59;409.44;491.1;534.29;452.42
7441;Alto Horizonte;GO;Estadual;22;436.9;432.01;433.58;465.7;493.64;452.37
7442;Igarapé do Meio;MA;Estadual;7;437.56;448.44;433.94;415.84;525.71;452.3
7443;Charrua;RS;Estadual;1;355.1;457.6;440.0;528.8;480.0;452.3
7444;Malhada;BA;Estadual;9;443.8;416.74;429.5;460.26;511.11;452.28
7445;Simplício Mendes;PI;Estadual;20;428.24;431.12;446.11;453.86;502.0;452.27
7446;Vista Gaúcha;RS;Estadual;3;433.5;452.9;443.23;431.03;500.0;452.13
7447;Caxias;MA;Municipal;1;390.3;434.4;423.3;472.6;540.0;452.12
7448;Caiuá;SP;Estadual;8;433.61;464.85;429.26;442.59;490.0;452.06
7449;Peixe;TO;Estadual;20;432.54;437.58;430.9;448.24;511.0;452.05
7450;Guaramiranga;CE;Estadual;19;435.21;452.98;426.95;451.31;493.68;452.03
7451;Queimadas;BA;Municipal;1;415.3;416.6;424.0;424.2;580.0;452.02
7452;Muritiba;BA;Municipal;1;422.4;479.7;430.6;387.2;540.0;451.98
7453;Autazes;AM;Municipal;1;395.1;394.1;436.5;533.8;500.0;451.9
7454;Cujubim;RO;Municipal;1;395.1;453.5;475.7;415.2;520.0;451.9
7455;Planalto;SP;Estadual;5;414.14;423.7;412.62;476.96;532.0;451.88
7456;Ponte Alta do Tocantins;TO;Estadual;16;421.73;454.1;422.78;441.55;518.75;451.78
7457;Abaetetuba;PA;Municipal;21;427.05;444.17;436.61;423.88;526.67;451.67
7458;Senador Elói de Souza;RN;Estadual;1;449.7;416.0;451.8;420.4;520.0;451.58
7459;Messias;AL;Estadual;22;431.02;442.77;424.1;467.13;492.73;451.55
7460;João Costa;PI;Estadual;4;421.8;447.62;432.55;455.6;500.0;451.52
7461;Morrinhos;CE;Estadual;131;442.82;443.36;422.85;461.47;486.87;451.48
7462;Miravânia;MG;Estadual;2;462.65;479.4;433.75;481.25;400.0;451.41
7463;Elesbão Veloso;PI;Estadual;44;419.68;442.17;419.51;438.2;537.27;451.36
7464;Queimada Nova;PI;Estadual;2;409.15;438.85;388.5;450.0;570.0;451.3
7465;Gongogi;BA;Estadual;8;443.28;438.8;413.99;460.41;500.0;451.29
7466;Lagoa Grande do Maranhão;MA;Estadual;3;415.3;476.2;499.87;405.0;460.0;451.27
7467;Brasil Novo;PA;Municipal;1;355.2;499.3;369.8;512.0;520.0;451.26
7468;São Desidério;BA;Municipal;9;423.52;430.01;431.98;463.34;506.67;451.1
7469;Joca Claudino;PB;Estadual;10;423.39;428.59;412.91;456.18;534.0;451.01
7470;São Gabriel da Cachoeira;AM;Estadual;65;428.91;454.52;426.03;437.29;508.0;450.95
7471;Eirunepé;AM;Estadual;76;419.14;433.72;427.24;455.19;519.47;450.95
7472;Cachoeira dos Índios;PB;Estadual;17;407.63;456.68;417.25;450.78;522.35;450.94
7473;Catunda;CE;Estadual;36;445.86;429.04;421.39;456.98;501.11;450.88
7474;Mathias Lobato;MG;Estadual;2;441.5;451.95;465.2;425.45;470.0;450.82
7475;Coari;AM;Estadual;180;425.06;440.6;425.5;450.42;512.44;450.8
7476;Itamaraju;BA;Municipal;2;410.8;437.65;412.05;403.35;590.0;450.77
7477;Sucupira do Norte;MA;Estadual;9;431.59;425.31;434.37;446.88;515.56;450.74
7478;Santo Antônio de Posse;SP;Privada;1;441.7;488.0;531.0;412.8;380.0;450.7
7479;Itarumã;GO;Estadual;8;425.29;442.44;433.9;444.02;507.5;450.63
7480;Autazes;AM;Estadual;90;420.03;442.85;426.35;434.95;528.67;450.57
7481;Pedro do Rosário;MA;Estadual;11;441.01;440.27;424.13;429.0;518.18;450.52
7482;Campos Verdes;GO;Estadual;12;444.78;440.97;417.18;480.6;468.33;450.37
7483;Arapoema;TO;Estadual;19;436.58;437.03;432.17;479.58;466.32;450.33
7484;Simolândia;GO;Estadual;13;432.03;442.82;441.69;434.69;500.0;450.25
7485;Palmeirante;TO;Estadual;7;415.53;488.61;437.23;435.44;474.29;450.22
7486;Sucupira do Riachão;MA;Estadual;3;458.63;445.27;447.13;466.6;433.33;450.19
7487;Araguainha;MT;Estadual;3;438.03;491.4;454.8;386.23;480.0;450.09
7488;Tio Hugo;RS;Municipal;1;423.0;402.5;433.3;431.4;560.0;450.04
7489;Barro Alto;BA;Municipal;1;413.5;348.0;525.5;443.0;520.0;450.0
7490;Indiaroba;SE;Estadual;38;436.52;436.12;433.69;439.43;504.21;449.99
7491;Cuité de Mamanguape;PB;Estadual;6;430.97;419.17;414.53;428.42;556.67;449.95
7492;São José de Caiana;PB;Estadual;8;410.84;452.55;418.38;462.65;505.0;449.88
7493;Senhora do Porto;MG;Estadual;2;443.65;519.55;450.7;475.45;360.0;449.87
7494;Barra do Ouro;TO;Estadual;11;416.63;423.27;425.05;418.9;565.45;449.86
7495;Cedral;MA;Estadual;11;435.71;446.05;423.38;463.85;480.0;449.8
7496;Santa Luzia do Pará;PA;Municipal;19;425.16;434.36;419.63;431.95;537.89;449.8
7497;Ibiquera;BA;Estadual;3;417.13;457.87;442.5;438.13;493.33;449.79
7498;Capitão de Campos;PI;Estadual;11;436.01;413.74;422.1;455.04;521.82;449.74
7499;Seropédica;RJ;Municipal;2;456.45;467.9;372.85;501.25;450.0;449.69
7500;Urucará;AM;Estadual;47;417.93;457.44;419.46;429.24;524.26;449.66
7501;Boa Vista do Ramos;AM;Estadual;47;426.9;443.52;427.16;432.39;518.3;449.65
7502;São João do Rio do Peixe;PB;Municipal;3;430.3;427.67;462.27;447.87;480.0;449.62
7503;Guimarães;MA;Estadual;5;442.46;438.08;410.9;459.98;496.0;449.48
7504;Estrela de Alagoas;AL;Estadual;10;432.34;409.6;431.73;443.69;530.0;449.47
7505;São João da Varjota;PI;Estadual;1;458.3;385.5;407.5;476.0;520.0;449.46
7506;Barra;BA;Municipal;1;376.9;385.2;442.5;582.7;460.0;449.46
7507;Ribeiro Gonçalves;PI;Municipal;2;391.1;403.15;471.0;381.25;600.0;449.3
7508;Axixá do Tocantins;TO;Estadual;10;419.63;414.3;428.8;469.46;514.0;449.24
7509;Barreirinha;AM;Estadual;114;428.19;453.82;426.53;439.78;497.89;449.24
