POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
5614;35005116.0;Jandira;SP;Privada;Urbana;56;570.09;554.01;530.22;576.74;691.43;584.5
5615;31031755.0;Bambuí;MG;Federal;Rural;109;539.03;528.96;524.07;583.85;746.61;584.5
5616;21141908.0;Chapadinha;MA;Privada;Urbana;19;519.72;541.02;520.55;576.94;764.21;584.49
5617;33067228.0;Rio de Janeiro;RJ;Estadual;Urbana;115;557.49;547.58;527.5;583.3;706.61;584.49
5618;35121447.0;Hortolândia;SP;Privada;Urbana;30;553.98;551.99;521.03;586.13;709.33;584.49
5619;33140626.0;Rio de Janeiro;RJ;Privada;Urbana;161;550.5;554.11;525.49;602.76;689.44;584.46
5620;35013961.0;Jacareí;SP;Estadual;Urbana;131;551.77;542.2;522.96;591.03;714.35;584.46
5621;41032225.0;Londrina;PR;Estadual;Urbana;98;565.59;556.92;530.87;574.99;693.88;584.45
5622;35021817.0;Rio Claro;SP;Estadual;Urbana;128;555.36;550.82;531.25;584.82;700.0;584.45
5623;43032974.0;Campina das Missões;RS;Estadual;Urbana;31;542.43;538.32;504.58;570.45;766.45;584.44
5624;29396379.0;Camaçari;BA;Privada;Urbana;31;533.05;549.08;505.29;564.82;769.68;584.38
5625;33118949.0;Petrópolis;RJ;Privada;Urbana;38;555.55;540.35;521.74;573.17;731.05;584.37
5626;60020650.0;Cravinhos;SP;Privada;Urbana;7;545.71;533.43;518.79;575.34;748.57;584.37
5627;33082472.0;Rio de Janeiro;RJ;Privada;Urbana;47;542.88;544.63;533.18;557.33;743.83;584.37
5628;33000077.0;Bom Jesus do Itabapoana;RJ;Federal;Urbana;123;543.22;529.1;524.39;554.84;769.92;584.29
5629;23264640.0;Canindé;CE;Estadual;Urbana;149;533.3;529.54;485.68;562.07;810.87;584.29
5630;17007860.0;Colinas do Tocantins;TO;Privada;Urbana;29;527.33;513.9;516.1;534.4;829.66;584.28
5631;35045998.0;Jaboticabal;SP;Estadual;Rural;73;557.35;559.82;543.05;568.78;692.33;584.27
5632;43152325.0;Taquara;RS;Estadual;Urbana;230;566.5;546.11;532.25;588.63;687.83;584.26
5633;41160533.0;Ponta Grossa;PR;Privada;Urbana;17;562.05;572.03;545.82;530.74;710.59;584.24
5634;35165542.0;Quatá;SP;Privada;Rural;21;557.8;532.11;540.95;574.15;716.19;584.24
5635;43100260.0;Pelotas;RS;Privada;Urbana;30;540.47;544.84;536.56;556.69;742.67;584.24
5636;33173680.0;Rio de Janeiro;RJ;Privada;Urbana;16;561.34;559.3;535.22;590.29;675.0;584.23
5637;60010015.0;Caeté;MG;Estadual;Urbana;5;521.58;576.74;448.76;582.0;792.0;584.22
5638;23545399.0;Trairi;CE;Estadual;Rural;162;535.63;532.18;494.73;575.58;782.96;584.22
5639;33198926.0;Nova Iguaçu;RJ;Privada;Urbana;9;555.03;582.99;511.56;562.64;708.89;584.22
5640;60024736.0;Palmitos;SC;Estadual;Rural;4;534.0;532.55;494.62;559.95;800.0;584.22
5641;15176398.0;Canaã dos Carajás;PA;Privada;Urbana;36;525.91;513.28;515.63;568.46;797.78;584.21
5642;35105824.0;Ribeirão Pires;SP;Privada;Urbana;21;543.47;543.18;525.37;591.84;717.14;584.2
5643;35111648.0;Itu;SP;Privada;Urbana;27;551.71;541.62;525.73;596.67;705.19;584.18
5644;60024112.0;Siqueira Campos;PR;Privada;Urbana;8;568.19;596.75;550.15;595.83;610.0;584.18
5645;35800193.0;São Paulo;SP;Privada;Urbana;30;564.34;566.83;525.39;586.8;677.33;584.14
5646;33053367.0;Magé;RJ;Privada;Urbana;18;550.88;565.36;504.12;580.29;720.0;584.13
5647;60012607.0;Três Corações;MG;Privada;Urbana;8;552.51;562.67;561.14;539.15;705.0;584.1
5648;41150635.0;Maringá;PR;Privada;Urbana;32;555.63;554.51;540.87;579.52;690.0;584.1
5649;35449143.0;Praia Grande;SP;Privada;Urbana;18;552.37;525.55;533.94;591.94;716.67;584.09
5650;23236094.0;Jaguaruana;CE;Estadual;Urbana;138;526.7;524.29;494.46;563.88;811.01;584.07
5651;60027450.0;Guarantã do Norte;MT;Privada;Urbana;1;530.9;564.7;567.3;517.4;740.0;584.06
5652;52100910.0;Ipameri;GO;Federal;Urbana;37;535.79;523.37;505.69;554.88;800.54;584.05
5653;60020039.0;Cachoeira Paulista;SP;Privada;Urbana;8;557.96;574.38;556.79;606.0;625.0;584.02
5654;60015607.0;Iguaba Grande;RJ;Privada;Urbana;5;556.2;554.3;493.72;583.84;732.0;584.01
5655;41024192.0;Maringá;PR;Estadual;Urbana;33;555.74;537.42;534.7;556.4;735.76;584.0
5656;33175713.0;Campos dos Goytacazes;RJ;Privada;Urbana;29;561.3;552.62;512.59;576.13;717.24;583.98
5657;42048648.0;Lindóia do Sul;SC;Estadual;Urbana;16;547.59;549.36;494.69;535.75;792.5;583.98
5658;35434619.0;Novo Horizonte;SP;Estadual;Urbana;90;544.49;518.56;492.03;568.35;796.44;583.97
5659;60007815.0;Campo Alegre;AL;Privada;Urbana;8;556.9;548.51;507.36;549.5;757.5;583.96
5660;35288779.0;Campos do Jordão;SP;Privada;Urbana;23;554.63;548.87;543.5;579.66;693.04;583.94
5661;35111090.0;Caçapava;SP;Privada;Urbana;56;562.48;539.27;496.33;595.12;726.43;583.93
5662;32019696.0;Aracruz;ES;Privada;Urbana;32;535.82;523.77;526.61;548.96;784.38;583.91
5663;33103160.0;Macaé;RJ;Privada;Urbana;19;553.16;540.22;504.3;560.81;761.05;583.91
5664;43176828.0;Sant'Ana do Livramento;RS;Privada;Urbana;8;578.56;549.39;550.25;556.28;685.0;583.9
5665;35101916.0;São Paulo;SP;Privada;Urbana;13;547.12;542.08;546.6;594.45;689.23;583.9
5666;60000847.0;Manaus;AM;Privada;Urbana;8;560.85;542.51;545.85;605.12;665.0;583.87
5667;41156021.0;União da Vitória;PR;Federal;Urbana;58;554.39;551.31;531.31;585.42;696.9;583.86
5668;60005054.0;Milhã;CE;Privada;Urbana;8;518.9;483.49;500.92;596.01;820.0;583.86
5669;33041563.0;Petrópolis;RJ;Privada;Rural;36;553.11;540.52;545.64;563.33;716.67;583.86
5670;43105050.0;Porto Alegre;RS;Privada;Urbana;40;569.97;568.4;523.26;589.55;668.0;583.84
5671;35446749.0;Cerquilho;SP;Estadual;Urbana;39;558.87;553.53;497.39;571.43;737.95;583.83
5672;35156553.0;São Paulo;SP;Privada;Urbana;16;569.78;561.36;509.23;577.47;701.25;583.82
5673;24052078.0;Ceará-Mirim;RN;Privada;Urbana;10;556.69;542.61;511.91;591.9;716.0;583.82
5674;35150988.0;Araçatuba;SP;Privada;Urbana;48;547.07;553.46;548.43;588.8;681.25;583.8
5675;60023579.0;Curitiba;PR;Estadual;Urbana;3;521.83;566.57;485.97;577.93;766.67;583.79
5676;28034759.0;Estância;SE;Privada;Urbana;15;554.69;528.21;506.99;545.05;784.0;583.79
5677;29390648.0;Juazeiro;BA;Privada;Urbana;27;554.5;538.53;531.5;563.33;731.11;583.79
5678;60009283.0;Pojuca;BA;Privada;Urbana;5;557.28;565.82;556.24;507.58;732.0;583.78
5679;29179564.0;Salvador;BA;Privada;Urbana;23;546.45;533.63;517.83;569.65;751.3;583.77
5680;35130369.0;São Paulo;SP;Privada;Urbana;29;551.94;541.4;515.98;582.46;726.9;583.74
5681;51068354.0;Lucas do Rio Verde;MT;Federal;Urbana;35;556.25;559.01;552.69;581.57;669.14;583.73
5682;33187770.0;Rio de Janeiro;RJ;Privada;Urbana;99;549.67;554.0;506.05;570.69;738.18;583.72
5683;41605950.0;Foz do Iguaçu;PR;Privada;Urbana;24;566.77;554.38;536.14;576.22;685.0;583.7
5684;35115125.0;Santa Rita do Passa Quatro;SP;Privada;Urbana;30;557.37;552.82;519.5;603.47;685.33;583.7
5685;25092260.0;João Pessoa;PB;Privada;Urbana;34;536.65;533.43;500.21;563.42;784.71;583.68
5686;32010400.0;Colatina;ES;Privada;Urbana;33;531.11;532.56;542.52;601.25;710.91;583.67
5687;31210048.0;Belo Horizonte;MG;Privada;Urbana;133;554.15;546.22;534.88;597.07;686.02;583.67
5688;35151920.0;Arujá;SP;Privada;Urbana;10;551.69;536.91;521.04;594.63;714.0;583.65
5689;33147515.0;Nova Iguaçu;RJ;Federal;Urbana;39;542.15;554.22;529.55;585.63;706.67;583.64
5690;25092448.0;João Pessoa;PB;Privada;Urbana;46;545.59;542.68;519.29;542.26;768.26;583.62
5691;35126615.0;Guarulhos;SP;Privada;Urbana;39;562.45;551.6;533.78;604.62;665.64;583.62
5692;35391049.0;Vargem Grande do Sul;SP;Estadual;Urbana;57;547.76;537.88;508.71;592.49;731.23;583.61
5693;33049424.0;Duque de Caxias;RJ;Privada;Urbana;45;542.88;543.31;524.63;556.11;751.11;583.61
5694;33240213.0;Campos dos Goytacazes;RJ;Federal;Urbana;52;542.86;524.88;515.28;567.58;767.31;583.58
5695;33198837.0;São Gonçalo;RJ;Privada;Urbana;42;524.25;537.74;501.04;531.93;822.86;583.56
5696;35112574.0;Campinas;SP;Privada;Urbana;15;522.49;528.59;522.39;599.01;745.33;583.56
5697;43015093.0;Antônio Prado;RS;Estadual;Urbana;15;551.99;537.95;517.99;577.81;732.0;583.55
5698;35164100.0;São Paulo;SP;Privada;Urbana;13;569.21;567.68;563.22;606.77;610.77;583.53
5699;35159897.0;Osasco;SP;Privada;Urbana;41;557.44;545.74;536.22;562.63;715.61;583.53
5700;35017589.0;Amparo;SP;Estadual;Urbana;207;552.2;547.36;520.49;576.34;721.26;583.53
5701;60009284.0;Camaçari;BA;Privada;Urbana;3;575.03;580.3;531.93;556.97;673.33;583.51
5702;15173330.0;Ananindeua;PA;Privada;Urbana;14;549.93;549.86;523.51;525.6;768.57;583.5
5703;60012322.0;Conceição das Alagoas;MG;Privada;Urbana;5;519.08;524.26;527.1;559.06;788.0;583.5
5704;41076311.0;Foz do Iguaçu;PR;Privada;Urbana;14;559.37;531.08;518.39;568.63;740.0;583.49
5705;35445927.0;Itararé;SP;Estadual;Urbana;62;548.03;540.02;496.07;578.5;754.84;583.49
5706;27053717.0;Maceió;AL;Privada;Urbana;50;552.73;541.83;516.68;559.36;746.8;583.48
5707;23138106.0;Iracema;CE;Estadual;Urbana;43;531.03;531.61;491.39;579.63;783.72;583.48
5708;35121368.0;São José do Rio Preto;SP;Privada;Urbana;50;542.98;533.84;522.76;570.18;747.6;583.47
5709;33526249.0;Rio de Janeiro;RJ;Privada;Urbana;103;548.7;546.02;518.91;593.96;709.71;583.46
5710;35141124.0;Osasco;SP;Privada;Urbana;117;561.65;548.62;509.23;574.7;723.08;583.46
5711;35165621.0;São Paulo;SP;Privada;Urbana;31;564.77;541.28;537.12;581.76;692.26;583.44
5712;60023065.0;Matelândia;PR;Estadual;Urbana;1;564.9;590.4;573.5;588.4;600.0;583.44
5713;41147308.0;Assis Chateaubriand;PR;Federal;Urbana;71;551.55;552.55;542.67;583.37;687.04;583.44
5714;60020089.0;São Paulo;SP;Privada;Urbana;8;549.51;536.28;517.41;578.96;735.0;583.43
5715;35010329.0;Santos;SP;Privada;Urbana;16;567.88;554.78;548.04;565.09;681.25;583.41
5716;24083054.0;São Gonçalo do Amarante;RN;Federal;Urbana;253;557.07;547.51;523.39;579.51;709.57;583.41
5717;33173907.0;Rio de Janeiro;RJ;Privada;Urbana;12;541.4;536.29;546.31;584.66;708.33;583.4
5718;35027133.0;Santa Salete;SP;Estadual;Urbana;21;545.78;534.18;511.1;569.71;756.19;583.39
5719;41486846.0;Curitiba;PR;Privada;Urbana;48;557.46;557.69;535.76;576.8;689.17;583.38
5720;60014847.0;Itaperuna;RJ;Privada;Urbana;5;576.42;570.36;506.72;559.3;704.0;583.36
5721;25119826.0;João Pessoa;PB;Privada;Urbana;20;538.54;547.78;517.12;534.3;779.0;583.35
5722;35130758.0;São Paulo;SP;Privada;Urbana;126;558.24;551.0;535.46;573.29;698.73;583.35
5723;60019243.0;São Paulo;SP;Privada;Urbana;6;556.48;577.25;538.92;540.77;703.33;583.35
5724;25128604.0;Itabaiana;PB;Federal;Urbana;64;549.98;547.67;513.03;551.3;754.69;583.34
5725;60014541.0;Rio de Janeiro;RJ;Privada;Urbana;6;539.1;564.9;514.5;544.88;753.33;583.34
5726;35299364.0;São Paulo;SP;Estadual;Urbana;108;562.88;557.19;507.49;560.01;729.07;583.33
5727;21498814.0;Timon;MA;Privada;Urbana;11;559.32;566.11;537.75;546.17;707.27;583.33
5728;35810939.0;Santos;SP;Privada;Urbana;10;546.14;530.18;504.95;553.38;782.0;583.33
5729;51068346.0;Guarantã do Norte;MT;Federal;Rural;37;530.49;544.78;537.33;587.54;716.22;583.27
5730;41354818.0;São José dos Pinhais;PR;Privada;Urbana;12;578.63;562.43;526.32;605.55;643.33;583.25
5731;35114431.0;Franca;SP;Privada;Urbana;83;554.57;536.03;520.09;590.22;715.18;583.22
5732;26121514.0;Recife;PE;Privada;Urbana;42;537.94;528.29;507.57;531.84;810.48;583.22
5733;41019105.0;Astorga;PR;Privada;Urbana;14;563.84;522.25;545.07;609.06;675.71;583.19
5734;60020405.0;Jaboticabal;SP;Privada;Urbana;6;553.37;584.37;500.08;588.15;690.0;583.19
5735;35024107.0;Ribeirão Preto;SP;Estadual;Urbana;166;553.5;539.03;523.88;578.88;720.6;583.18
5736;35168531.0;Guarulhos;SP;Privada;Urbana;14;570.54;552.48;549.78;585.99;657.14;583.18
5737;31302520.0;Jacutinga;MG;Privada;Urbana;16;540.0;553.81;547.59;590.66;683.75;583.16
5738;35116002.0;Catanduva;SP;Privada;Urbana;20;538.61;527.43;519.24;581.45;749.0;583.15
5739;32078315.0;Laranja da Terra;ES;Estadual;Urbana;15;526.82;531.21;503.89;571.12;782.67;583.14
5740;33088985.0;São Gonçalo;RJ;Privada;Urbana;15;546.89;547.18;521.17;536.47;764.0;583.14
5741;33193495.0;Rio de Janeiro;RJ;Privada;Urbana;13;558.79;528.33;527.78;579.15;721.54;583.12
5742;26112558.0;Olinda;PE;Privada;Urbana;21;530.26;530.6;485.21;530.4;839.05;583.11
5743;35113281.0;Jundiaí;SP;Privada;Urbana;154;547.73;539.09;530.81;586.97;710.91;583.1
5744;52034763.0;Goiânia;GO;Privada;Urbana;81;545.6;542.43;518.55;581.47;727.41;583.09
5745;33182558.0;Campos dos Goytacazes;RJ;Privada;Urbana;10;572.28;572.64;510.5;573.84;686.0;583.05
5746;60029377.0;Brasília;DF;Privada;Urbana;1;559.6;626.2;571.9;617.5;540.0;583.04
5747;33074852.0;Rio de Janeiro;RJ;Privada;Urbana;16;559.36;549.55;488.97;567.29;750.0;583.04
5748;60013454.0;São Mateus;ES;Privada;Urbana;8;541.84;556.25;548.11;581.51;687.5;583.04
5749;60007996.0;Atalaia;AL;Privada;Urbana;7;531.86;546.16;507.64;546.6;782.86;583.02
5750;26139480.0;Pesqueira;PE;Federal;Urbana;136;548.77;532.71;527.17;570.97;735.44;583.01
5751;60012510.0;Ipuiúna;MG;Privada;Urbana;5;549.7;511.54;531.48;542.32;780.0;583.01
5752;27024075.0;União dos Palmares;AL;Privada;Urbana;28;542.25;551.77;509.92;558.26;752.86;583.01
5753;31246905.0;Frutal;MG;Privada;Urbana;26;532.87;542.87;515.6;559.08;764.62;583.01
5754;35108182.0;Guarulhos;SP;Privada;Urbana;67;552.9;550.31;521.37;565.41;725.07;583.01
5755;60024692.0;Presidente Castello Branco;SC;Estadual;Urbana;5;534.76;531.14;504.24;588.78;756.0;582.98
5756;41133501.0;Curitiba;PR;Privada;Urbana;260;547.06;535.03;513.93;566.1;752.54;582.93
5757;29509602.0;Santo Amaro;BA;Federal;Urbana;81;564.05;559.12;527.87;569.8;693.83;582.93
5758;35805257.0;Praia Grande;SP;Privada;Urbana;21;557.81;558.95;513.09;559.08;725.71;582.93
5759;35810630.0;São Paulo;SP;Privada;Urbana;40;558.94;553.06;522.1;563.99;716.5;582.92
5760;35148994.0;São Paulo;SP;Privada;Urbana;48;566.78;548.79;526.21;572.34;700.42;582.91
5761;33157251.0;Nilópolis;RJ;Privada;Urbana;32;557.86;553.57;518.29;586.63;698.12;582.89
5762;35141446.0;São Paulo;SP;Privada;Urbana;22;555.86;544.54;513.94;581.94;718.18;582.89
5763;42071151.0;Balneário Piçarras;SC;Privada;Urbana;33;545.73;544.08;537.02;575.95;711.52;582.86
5764;35434607.0;Caraguatatuba;SP;Estadual;Urbana;58;556.84;549.97;516.31;563.57;727.59;582.86
5765;31031471.0;Porteirinha;MG;Federal;Urbana;34;542.29;536.82;538.88;560.76;735.29;582.81
5766;33117977.0;Rio de Janeiro;RJ;Estadual;Urbana;168;555.64;552.17;530.6;577.48;698.1;582.8
5767;22004700.0;Esperantina;PI;Privada;Urbana;11;540.11;535.77;526.26;533.48;778.18;582.76
5768;26187329.0;Caruaru;PE;Privada;Urbana;16;541.46;531.19;497.78;548.32;795.0;582.75
5769;60029064.0;Goiatuba;GO;Privada;Urbana;5;565.64;585.24;501.0;581.82;680.0;582.74
5770;26058448.0;Pesqueira;PE;Privada;Urbana;19;546.82;532.91;519.67;582.55;731.58;582.71
5771;35112331.0;Bragança Paulista;SP;Privada;Urbana;54;549.87;541.13;523.69;586.16;712.59;582.69
5772;60027430.0;Alta Floresta;MT;Estadual;Rural;2;559.0;544.65;495.05;554.75;760.0;582.69
5773;35811359.0;Peruíbe;SP;Privada;Urbana;11;546.31;569.49;536.41;573.92;687.27;582.68
5774;35478015.0;Itapetininga;SP;Estadual;Urbana;93;562.75;548.11;507.53;567.38;727.31;582.62
5775;31062260.0;Januária;MG;Federal;Rural;188;533.92;516.27;506.06;554.63;802.23;582.62
5776;43212409.0;Charqueadas;RS;Federal;Urbana;63;565.7;552.83;537.23;568.07;689.21;582.61
5777;41071581.0;Cascavel;PR;Privada;Urbana;10;584.82;562.83;558.19;539.17;668.0;582.6
5778;50005618.0;Campo Grande;MS;Privada;Urbana;25;537.99;542.58;510.2;560.56;761.6;582.59
5779;35805440.0;São Paulo;SP;Privada;Urbana;47;555.29;546.42;530.73;591.52;688.94;582.58
5780;33106460.0;Rio de Janeiro;RJ;Privada;Urbana;12;532.07;535.22;544.05;589.87;711.67;582.57
5781;60006450.0;Fagundes;PB;Privada;Urbana;3;499.17;483.9;495.83;580.57;853.33;582.56
5782;35582323.0;Martinópolis;SP;Privada;Urbana;16;561.97;541.84;543.21;593.28;672.5;582.56
5783;35116385.0;São José do Rio Preto;SP;Privada;Urbana;43;542.79;539.56;524.98;572.39;733.02;582.55
5784;60005780.0;Touros;RN;Privada;Urbana;2;544.55;581.85;500.05;556.25;730.0;582.54
5785;35148751.0;Santos;SP;Privada;Urbana;47;555.53;544.08;524.32;587.9;700.85;582.53
5786;35393400.0;São Paulo;SP;Estadual;Urbana;43;567.52;548.65;511.77;560.41;724.19;582.51
5787;43130771.0;Santo Antônio da Patrulha;RS;Privada;Urbana;21;560.1;540.97;487.75;543.69;780.0;582.5
5788;35115307.0;São Paulo;SP;Privada;Urbana;17;547.45;556.42;533.31;571.78;703.53;582.5
5789;60008297.0;Aracaju;SE;Privada;Urbana;6;539.77;566.42;508.27;521.33;776.67;582.49
5790;60027793.0;Rondonópolis;MT;Privada;Urbana;3;554.97;529.07;487.5;574.27;766.67;582.49
5791;35100024.0;São Paulo;SP;Privada;Urbana;20;547.69;540.04;540.21;615.46;669.0;582.48
5792;35115629.0;Bariri;SP;Privada;Urbana;21;536.83;522.69;508.99;597.15;746.67;582.46
5793;35133401.0;São Paulo;SP;Privada;Urbana;53;548.34;529.67;531.69;572.3;730.19;582.44
5794;35808702.0;Campinas;SP;Privada;Rural;8;566.14;540.56;571.44;591.48;642.5;582.42
5795;35113268.0;Jundiaí;SP;Privada;Urbana;29;558.5;538.06;537.4;573.97;704.14;582.41
5796;43160760.0;Tucunduva;RS;Estadual;Urbana;20;554.7;560.3;535.22;574.68;687.0;582.38
5797;43148379.0;Selbach;RS;Estadual;Urbana;20;530.67;534.86;492.8;576.56;777.0;582.38
5798;35811816.0;São Paulo;SP;Privada;Urbana;16;541.21;565.84;508.37;546.42;750.0;582.37
5799;29406927.0;Camacan;BA;Privada;Urbana;17;519.51;512.88;525.82;561.86;791.76;582.37
5800;23276584.0;Camocim;CE;Privada;Urbana;19;519.27;540.86;511.32;598.24;742.11;582.36
5801;27226514.0;Arapiraca;AL;Privada;Urbana;11;540.69;530.44;528.49;557.59;754.55;582.35
5802;23274654.0;Horizonte;CE;Privada;Urbana;10;550.98;538.57;514.12;542.04;766.0;582.34
5803;33015082.0;Conceição de Macabu;RJ;Privada;Urbana;12;523.31;533.54;532.21;590.96;731.67;582.34
5804;60026494.0;São Leopoldo;RS;Privada;Urbana;4;548.22;552.02;538.9;592.5;680.0;582.33
5805;26127750.0;Recife;PE;Privada;Urbana;43;564.18;553.53;519.93;581.33;692.56;582.31
5806;25056522.0;Cuité;PB;Privada;Urbana;20;531.67;524.85;514.17;573.86;767.0;582.31
5807;33173362.0;Maricá;RJ;Federal;Urbana;42;553.24;544.82;509.49;581.12;722.86;582.31
5808;43155383.0;Teutônia;RS;Estadual;Urbana;58;548.81;541.83;505.88;565.0;750.0;582.3
5809;43112390.0;Relvado;RS;Estadual;Urbana;6;555.3;556.9;484.55;548.03;766.67;582.29
5810;60014614.0;Rio de Janeiro;RJ;Privada;Urbana;8;548.5;567.81;503.76;561.33;730.0;582.28
5811;35169328.0;Itaquaquecetuba;SP;Privada;Urbana;30;536.03;537.05;509.38;550.28;778.67;582.28
5812;60015121.0;Pinheiral;RJ;Privada;Urbana;5;564.56;560.2;520.62;606.04;660.0;582.28
5813;35100043.0;São Paulo;SP;Privada;Urbana;22;553.47;565.22;550.24;591.56;650.91;582.28
5814;25093665.0;João Pessoa;PB;Privada;Urbana;59;546.59;547.57;527.43;566.35;723.39;582.27
5815;43183034.0;Alvorada;RS;Privada;Urbana;19;560.4;544.61;508.05;579.28;718.95;582.26
5816;35925871.0;São Paulo;SP;Estadual;Urbana;140;555.97;542.59;500.48;556.76;755.43;582.25
5817;24070300.0;Pau dos Ferros;RN;Privada;Urbana;24;520.69;535.82;507.32;592.37;755.0;582.24
5818;31306266.0;Juiz de Fora;MG;Privada;Urbana;30;538.83;554.11;542.18;579.35;696.67;582.23
5819;41128168.0;Curitiba;PR;Privada;Urbana;13;572.82;532.44;529.05;590.64;686.15;582.22
5820;31019534.0;Entre Folhas;MG;Estadual;Urbana;50;528.48;515.16;492.86;546.62;828.0;582.22
5821;35155111.0;Suzano;SP;Privada;Urbana;19;556.96;548.6;509.25;556.29;740.0;582.22
5822;15560759.0;Santarém;PA;Privada;Urbana;31;559.65;532.54;528.87;533.86;756.13;582.21
5823;35174828.0;Guarulhos;SP;Privada;Urbana;12;558.23;549.2;538.18;583.77;681.67;582.21
5824;35151725.0;São Paulo;SP;Privada;Urbana;13;560.19;536.23;515.09;585.68;713.85;582.21
5825;23235691.0;Eusébio;CE;Estadual;Urbana;155;540.5;530.33;516.67;572.57;750.97;582.21
5826;24083046.0;Natal;RN;Federal;Urbana;135;562.63;548.68;510.24;558.33;731.11;582.2
5827;26168154.0;Recife;PE;Privada;Urbana;117;552.5;549.17;518.58;580.77;709.91;582.19
5828;60012482.0;Contagem;MG;Privada;Urbana;7;562.54;543.79;532.51;586.24;685.71;582.16
5829;35187537.0;São Paulo;SP;Privada;Urbana;40;556.76;543.93;511.55;581.03;717.5;582.15
5830;43117252.0;Gravataí;RS;Privada;Urbana;76;559.41;555.76;532.91;584.26;678.42;582.15
5831;33183368.0;Rio de Janeiro;RJ;Privada;Urbana;106;548.2;548.49;517.73;571.24;725.09;582.15
5832;25001817.0;Catolé do Rocha;PB;Privada;Urbana;15;520.16;518.47;541.3;563.94;766.67;582.11
5833;35100808.0;São Paulo;SP;Privada;Urbana;81;551.7;540.33;528.2;576.48;713.83;582.11
5834;60019934.0;Embu das Artes;SP;Privada;Urbana;6;537.18;548.4;547.03;614.57;663.33;582.1
5835;27230627.0;Maceió;AL;Privada;Urbana;18;546.81;545.81;496.9;578.68;742.22;582.08
5836;51059282.0;Várzea Grande;MT;Privada;Urbana;50;537.94;521.82;509.91;540.67;800.0;582.07
5837;33166560.0;Nova Iguaçu;RJ;Privada;Urbana;24;545.74;554.83;546.18;563.62;700.0;582.07
5838;25131036.0;João Pessoa;PB;Privada;Urbana;20;543.19;518.08;496.59;529.42;823.0;582.06
5839;35449436.0;Itaí;SP;Privada;Urbana;12;542.35;524.56;513.2;566.81;763.33;582.05
5840;35479585.0;Santana de Parnaíba;SP;Estadual;Urbana;129;554.04;544.15;506.98;562.4;742.64;582.04
5841;15179532.0;Belém;PA;Privada;Urbana;12;548.14;548.79;514.27;522.29;776.67;582.03
5842;35100730.0;São Paulo;SP;Privada;Urbana;79;549.21;544.84;518.34;573.88;723.8;582.01
5843;28033680.0;Aracaju;SE;Privada;Urbana;16;540.37;543.29;521.64;538.33;766.25;581.98
5844;33439265.0;Duque de Caxias;RJ;Federal;Urbana;114;561.84;545.43;543.26;580.59;678.77;581.98
5845;41353617.0;União da Vitória;PR;Privada;Urbana;12;564.57;567.87;544.73;566.04;666.67;581.98
5846;41113470.0;Irati;PR;Estadual;Rural;6;535.68;505.13;499.77;529.12;840.0;581.94
5847;29468744.0;Euclides da Cunha;BA;Federal;Urbana;37;541.73;550.36;507.32;552.98;757.3;581.94
5848;23243597.0;Fortaleza;CE;Privada;Urbana;21;555.19;558.7;510.49;556.69;728.57;581.93
5849;60013814.0;Arraial do Cabo;RJ;Privada;Urbana;4;552.6;547.48;488.62;555.83;765.0;581.9
5850;35008175.0;Santo André;SP;Estadual;Urbana;10;575.23;563.95;522.99;587.26;660.0;581.89
5851;42156297.0;Tijucas;SC;Privada;Urbana;48;554.54;546.76;512.52;588.4;707.08;581.86
5852;26110130.0;Jaboatão dos Guararapes;PE;Privada;Urbana;70;541.96;541.71;505.84;550.57;769.14;581.85
5853;35116774.0;Guararapes;SP;Privada;Urbana;31;547.13;525.87;505.2;558.79;772.26;581.85
5854;35185760.0;São Paulo;SP;Privada;Urbana;11;568.19;570.96;494.87;526.05;749.09;581.83
5855;28017838.0;Aracaju;SE;Estadual;Urbana;284;534.6;531.89;495.48;545.65;801.41;581.81
5856;35179905.0;Campinas;SP;Privada;Urbana;11;569.14;554.04;554.97;570.78;660.0;581.79
5857;60018856.0;São Paulo;SP;Privada;Urbana;6;542.72;558.45;538.4;556.07;713.33;581.79
5858;43012043.0;Santa Cruz do Sul;RS;Privada;Urbana;15;542.08;540.27;534.15;564.4;728.0;581.78
